,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
0_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0187114,-0.242343,0.011547,0.305639,0.0838191,0.0819438,-0.218133,0.197634,-0.103194,0.0543514,0.116791,0.0498318,0.0127868,0.215073,0.176911,-0.0526844,-0.165601,0.0102278,0.294844,0.398851,-0.0940538,0.149265,0.0954443,0.311943,-0.169474,0.290128,0.106255,-0.434223,0.415549,-0.0973309,-0.0609427,0.256191,0.241365,0.181322,0.0244045,0.356423,0.350983,0.0266628,-0.0059395,-0.14572,0.392878,0.106664,0.239873,0.358893,0.0912196,0.108985,-0.132879,0.0371824,0.217567,-0.0921397,-0.336131,0.0987287,0.308533,-0.0693777,0.0879309,0.429503,0.21215,0.500166,0.413963,0.11153,0.23243,0.094421,0.13623,0.188727,0.181663,-0.0569141,0.209381,0.0122128,0.214277,0.358642,0.108939,-0.0009979,0.2475,0.231275,0.216741,-0.0774176,-0.074567,0.104286,0.176641,-0.054254,0.278526,0.231412,-0.0725051,0.554177,0.366375,-0.142229,0.207707,0.460629,0.36458,0.0919266,0.153372,0.265604,0.189806,0.32442,0.155365,0.0332431,-0.116172,0.379473,0.245063,-0.0333677
1_IWG,1,1.04385,0.970168,1.09703,1.58673,1.11385,0.815068,1.13439,0.755543,1.06735,1.02182,0.825318,1.10516,1.08385,0.680566,0.972895,1.25818,1.32897,1.02997,0.828926,0.761293,0.742167,1.10014,0.768223,1.04454,1.22548,1.15937,0.879241,1.18511,1.02617,1.14109,0.697875,1.02196,0.898501,0.976112,0.804595,0.962971,1.05079,0.974315,0.670796,0.838426,0.700058,1.05165,1.08928,1.19439,0.871694,1.04089,0.906133,0.912183,0.9651,0.823046,0.953624,0.892639,1.06909,0.75073,1.02284,1.24246,0.77066,1.23277,0.740315,0.997795,1.07627,1.02669,1.00378,0.898643,0.942311,0.971441,1.26784,0.934483,0.938273,1.31495,1.20686,0.9304,1.07809,1.02268,0.716144,0.745449,0.557964,1.17478,1.1139,0.998411,1.0807,0.975058,1.2895,1.02414,1.02039,1.01593,1.14303,1.47152,0.922297,1.12434,0.832408,1.02827,0.890923,1.29385,0.565142,0.957828,0.849473,1.09421,1.04777,0.797658,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.507858,-0.0069647,0.000536272,0.322625,0.366487,0.226009,0.152364,0.0456466,0.138581,0.351658,0.200138,-0.0223599,0.329853,-0.101756,-0.0207657,0.505377,-0.217668,0.404709,0.285673,0.390544,-0.0103674,0.100982,0.196816,0.297022,0.107962,0.0328933,0.127247,0.149253,0.0777504,0.0831331,0.576286,0.0541494,0.20303,0.4393,0.499017,0.198333,-0.210641,0.0883688,0.0774023,0.518838,0.320418,0.093526,0.410947,0.122155,0.318438,0.183029,0.0654004,-0.154761,0.233276,0.122738,-0.19372,0.190981,0.270469,0.180308,0.0788263,0.1978,0.529968,-0.114914,0.341741,0.157199,0.779952,0.00970923,0.236987,0.401911,0.133597,0.00296973,0.298885,0.0279648,0.269701,-0.0208279,0.0771673,-0.154572,-0.159362,-0.173782,-0.171921,0.100856,0.0581173,-0.245115,0.142605,0.128869,-0.112749,0.203859,0.0225884,0.103615,0.0988868,-0.0663529,0.0365209,-0.0039844,-0.048821,0.0536253,0.107111,0.128033,-0.13261,-0.126236,0.166131,-0.328975,0.487011,0.340655,0.109528,-0.0104206
0_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.174903,-0.115546,0.256204,-0.0585129,-0.236623,0.180192,-0.248216,0.00158603,0.105026,0.387839,0.0459741,0.211783,0.133207,0.0819475,-0.126052,-0.0554023,-0.0916556,-0.15525,-0.0747343,-0.303797,-0.310966,0.0132377,0.321166,0.561984,-0.0568822,0.391764,0.156849,0.0606719,0.0965861,-0.133274,-0.0648752,-0.00576067,-0.170264,0.039863,0.0809551,-0.00599552,-0.116041,0.290952,0.609772,0.288207,-0.125982,0.00722346,-0.0674843,0.307514,0.24169,0.0827225,-0.012,0.0343715,0.0583387,0.302311,0.378611,-0.0851555,-0.23926,0.0856188,-0.219055,-0.0635028,-0.0485757,-0.0895579,-0.11841,-0.0928186,0.324561,-0.0955931,0.258715,-0.288301,0.211575,-0.283457,0.0805702,0.500175,0.166773,0.107298,-0.301761,-0.207286,-0.0473756,-0.0722394,0.534959,0.331929,-0.156082,-0.202815,0.221496,0.120161,0.171211,-0.0122058,-0.15438,0.0571931,0.15642,-0.16826,-0.07359,-0.0972065,-0.0591641,0.240965,-0.146446,0.0192701,-0.00844012,0.529649,-0.211878,-0.406207,-0.0102461,-0.0105817,-0.152265,-0.0919374
0_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.074283,0.321144,-0.122568,0.486077,0.497979,0.0486062,0.407174,0.13524,0.039127,-0.109574,-0.0212936,0.0660779,0.245092,0.315755,0.753551,0.502221,-0.232766,0.268767,0.138017,0.377965,-0.165554,0.281951,0.0118569,0.235121,0.448935,0.105682,0.0917491,0.170739,0.317973,0.232529,0.0844854,0.321876,0.398132,0.300244,0.35509,0.323028,-0.119379,0.297646,0.386746,0.280793,-0.00446662,0.335673,0.0158117,0.362036,0.420266,-0.113955,0.0386829,0.308185,-0.025172,0.285384,0.287215,0.535174,-0.078865,0.322268,0.110363,0.110679,0.113492,-0.0356123,0.476383,0.284442,0.345456,0.125544,0.258085,0.250369,0.0583088,-0.163542,0.228454,0.0777583,0.03786,0.158912,0.504822,0.0601279,0.141682,0.219865,0.0934921,0.0224015,0.224233,-0.00258097,0.493789,0.111597,0.287703,-0.117428,0.245917,0.0449909,-0.0527607,0.0849828,0.482227,0.0362868,0.261613,0.123405,0.162088,0.184433,-0.110577,0.216309,0.132462,0.0260953,-0.133244,-0.226067,0.224457,0.252128
0_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.215476,0.168618,0.189155,0.107459,0.258717,0.0984693,-0.281237,0.349226,0.0421864,-0.00724207,-0.177053,0.0482492,0.0725456,-0.287616,-0.0453208,0.185673,-0.316834,-0.0890369,-0.25006,0.0306733,0.0684526,0.201159,-0.0647831,0.141713,0.292832,0.297781,-0.275846,0.253721,0.101719,0.225325,-0.0982357,0.257364,0.291815,0.19689,0.0746717,-0.228948,-0.2371,0.557372,0.332202,0.269924,0.0450982,0.214369,-0.129363,0.22348,0.37821,0.064601,-0.176738,0.0347517,-0.193727,0.266126,-0.0928332,0.165839,0.0263315,0.0396085,0.0452093,0.208979,-0.0839482,-0.234871,0.0307771,0.0495931,0.10365,0.0836758,0.33896,-0.0453037,0.353172,0.00472319,0.106664,-0.0777023,0.172293,-0.0497676,-0.0287399,0.0813489,-0.138749,-0.0758328,0.00875653,-0.126046,-0.300381,0.307142,0.402557,0.053056,-0.0462339,0.40788,0.0006907,0.16425,0.219391,0.0572078,0.525248,-0.0456318,0.0859813,-0.211872,0.127727,-0.0781536,-0.178038,-0.22602,0.0298304,0.0234046,-0.131387,0.166891,-0.0370754,-0.15796
0_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.270059,0.238941,0.183923,0.200118,0.161133,0.0131613,-0.281682,0.298808,0.414686,0.400974,0.448611,0.433849,0.382218,-0.464373,0.380925,0.26338,0.077671,0.0412861,0.0217812,0.219547,-0.0482464,0.371521,0.350697,-0.0300779,0.00386261,0.32116,0.21602,0.0434062,-0.169421,-0.137158,0.0281949,-0.0662014,-0.0420473,0.0648996,0.296656,0.256348,0.603585,0.102531,0.135676,0.07638,-0.318446,0.501284,0.114809,0.059846,0.301219,-0.0386522,-0.00809512,0.0451626,-0.0670893,-0.0155497,0.333067,-0.137797,0.0789057,0.332165,0.192086,0.0805156,0.334742,-0.165246,-0.190732,0.0415082,-0.210003,0.0482019,0.213477,0.585684,0.526476,0.0128213,0.137432,0.374712,0.133619,0.0960098,0.0605211,0.147566,0.614779,-0.136276,0.320561,0.235696,-0.125522,0.29934,0.211397,0.0952924,0.43176,0.512267,0.35349,0.0140859,0.291234,0.0858754,0.381431,0.362038,0.217828,-0.234757,0.249217,0.278722,0.164071,0.190483,0.204936,0.137731,0.21849,0.30083,0.106351,0.176371
0_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.146489,0.213851,-0.043506,-0.309097,-0.0193211,0.328345,0.382409,-0.00059031,0.264483,0.00118178,-0.0330732,0.132272,0.0219099,-0.240681,-0.0917392,0.747522,0.0854032,0.178175,-0.286327,0.11507,-0.0317522,-0.141945,0.0345667,0.289417,-0.114503,0.15778,0.085196,0.163696,0.00730469,0.164249,-0.140125,0.0757835,-0.117552,0.348479,-0.118541,0.0679839,0.0866118,0.279584,0.245209,0.0997122,0.130485,0.102627,-0.271751,-0.222463,0.0601092,-0.0677876,0.474203,-0.292585,0.0439149,0.024416,-0.070629,-0.162987,0.0146216,-0.0333004,-0.197448,0.0259124,0.0474987,0.177959,0.177968,-0.345482,0.173578,-0.342974,0.155896,-0.177738,-0.000393063,0.342761,-0.151787,-0.128558,0.205692,-0.13484,0.0184052,-0.164018,-0.149725,0.936461,-0.240471,0.143665,0.148595,-0.0245044,0.00930531,-0.0829495,0.134308,0.0120628,0.151288,-0.0719366,0.186125,-0.261557,-0.0219938,-0.253173,-0.0350522,0.2281,-0.420095,-0.470797,0.101264,0.209044,0.0365933,0.158604,-0.16472,-0.296803,-0.0285623,-0.166909
1_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.147014,0.347804,0.353606,-0.0890929,0.188868,0.0931321,0.367858,-0.0823741,0.146257,0.000682352,0.132941,0.136873,0.134466,0.412047,0.350764,0.300195,0.234999,0.346654,-0.328017,0.265071,0.118668,0.583864,0.236844,0.0675112,0.081021,0.3448,0.203258,0.0983686,-0.0939131,0.14995,0.421563,-0.0238099,0.157432,0.424072,-0.0784819,0.337916,0.313368,0.151115,0.103625,0.226632,0.369976,0.0725255,0.334123,0.0298262,0.247989,0.200146,-0.334635,0.325621,-0.0786951,0.213351,0.24712,0.290836,0.0357891,0.162231,-0.152361,0.132911,-0.263863,0.062969,0.172059,-0.370849,-0.0420992,0.193092,0.297346,-0.177845,-0.231962,-0.0516455,0.0490904,0.116636,-0.184455,0.17787,0.240519,0.231007,0.446391,0.228052,0.296523,0.0866021,0.496966,0.241553,0.251173,0.0568312,0.0783708,0.512668,0.279128,0.192941,0.468514,0.0666344,0.0677642,0.0385004,-0.131488,0.366065,0.244552,0.302411,-0.265267,-0.0821984,0.233339,0.432355,0.48632,-0.225224,0.372818,0.0195134
1_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.137455,0.126712,-0.0940914,0.133413,-0.165358,0.0153752,0.0790935,-0.196341,-0.346861,0.162854,-0.475239,-0.0198675,0.126172,0.277236,0.020817,0.340164,0.206623,0.144186,0.116837,0.112502,0.141073,-0.0255764,-0.280373,0.0950907,-0.0210751,-0.199392,0.170546,0.18713,0.199524,0.271676,0.0268678,-0.180721,0.29035,0.146856,0.0883202,-0.0699221,-0.0191598,0.137656,0.269788,0.0420798,0.378035,0.238827,0.43489,-0.45727,-0.0538907,0.0283488,0.046642,-0.369611,-0.0672758,-0.166589,-0.257192,0.318487,0.173464,0.288718,0.353779,0.0219817,-0.123194,0.0372618,0.182255,0.315865,-0.165256,0.137713,0.0723325,0.077207,-0.145904,-0.245363,0.231172,0.490585,-0.0268493,-0.227928,0.483076,0.0802943,-0.0670651,0.203511,-0.0136088,0.0646413,-0.176644,-0.156623,-0.0871775,0.130747,0.205657,0.0403067,-0.113691,-0.095694,-0.16905,-0.48646,0.269643,-0.0737911,-0.118702,0.446893,-0.0876437,0.319647,0.147197,0.211152,0.013502,0.0612419,-0.134255,0.259186,-0.0965834,0.0446719
1_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.298589,-0.236274,-0.00788808,-0.172607,0.102522,-0.175876,-0.0679521,0.155604,-0.0220932,0.0451763,0.428617,-0.219784,0.253868,0.0495766,-0.0224692,0.171971,0.247619,-0.0569218,-0.00868065,0.0884993,0.212111,0.442366,0.249549,0.105704,0.336631,0.488605,-0.186298,0.0153925,0.173918,0.0965694,0.301759,0.365661,-0.16414,0.0711983,0.373063,0.155539,0.189185,0.0636886,0.309727,0.305981,0.220325,-0.156538,-0.0479705,-0.231816,0.0226766,0.216487,0.122977,-0.0624551,0.19772,0.118736,-0.039286,0.14627,0.200458,0.146148,0.231079,0.0616246,0.012209,0.179759,0.142822,0.126187,-0.00971354,0.253404,0.25351,-0.0948504,0.141417,0.0807392,-0.178999,0.10687,0.111731,-0.0599008,0.161224,0.127587,0.318331,0.57306,0.173784,0.638677,0.194936,0.0995636,-0.0449066,0.546736,0.0498771,-0.128379,0.446913,0.136615,0.100877,0.375554,0.183702,0.201459,-0.0766088,0.445463,0.0745693,0.504631,-0.0316989,0.0830658,0.152833,-0.023855,0.100942,0.0925267,0.224008,0.279697
1_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0153429,0.358962,0.0323831,0.533154,0.203652,-0.353435,0.00962333,-0.311077,0.203424,-0.13874,0.317989,-0.0416863,0.134746,-0.0424097,-0.235287,0.0878614,-0.276559,0.0914058,0.0594136,-0.232427,-0.123939,-0.0871946,0.343271,-0.0219447,0.0786319,0.1012,-0.308942,0.40334,0.199635,0.270678,-0.337342,0.337576,0.0912005,0.169837,-0.220373,0.221852,0.023262,-0.342879,-0.18246,0.0400352,0.103391,0.209638,-0.214212,-0.0161527,0.0559442,0.276264,0.524946,-0.046128,0.0481318,0.111503,-0.275757,0.0640519,-0.0892882,0.124517,0.244001,-0.0678749,0.365643,0.549044,-0.319301,0.0726764,-0.10817,-0.000951313,0.0931863,0.376583,0.167629,-0.08248,-0.0372174,-0.2141,0.130264,-0.133633,0.00511415,0.0198351,-0.0884413,-0.00597229,0.155577,0.389207,0.422427,-0.0134937,0.34183,-0.0417437,-0.200455,0.257366,-0.122987,0.321985,0.30489,0.17029,-0.176747,-0.0790672,0.281237,0.190929,-0.136318,-0.163987,0.178179,0.150689,0.230072,0.161585,-0.0677888,0.368098,-0.122942,0.588543
1_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.368617,0.2082,0.111046,0.338338,0.132128,0.369159,0.191309,0.0053415,0.13626,0.0860674,0.0537671,0.114212,0.115017,-0.113227,-0.117327,-0.00493075,0.0906958,0.0524778,-0.000316294,-0.0620243,0.0433912,-0.0164194,0.0352586,0.144943,0.156288,0.336511,0.240874,0.0270318,-0.322513,0.491621,0.505908,0.519441,0.0315389,0.290206,0.131371,0.402831,0.0146125,0.41198,-0.188104,0.567036,0.341585,0.108612,0.286539,0.325288,0.0981565,-0.206748,0.0866924,0.446985,0.0902951,0.264507,-0.12673,0.154177,0.247134,0.282057,0.0604634,0.208233,0.511744,-0.238612,-0.156704,-0.0641612,0.000330072,0.24335,0.236381,0.458658,0.0700807,0.0512487,-0.184398,0.258433,0.133386,0.0458495,-0.164371,0.311472,0.501057,0.142012,0.468571,0.0488294,0.22633,0.0788164,0.267331,0.213865,0.207331,-0.101396,-0.233467,0.0686245,0.167384,0.177268,-0.0158201,-0.338529,-0.0408336,0.0625167,0.117427,0.0715755,-0.106981,0.382593,0.388072,-0.164675,0.348002,0.0491035,0.211482,-0.0881207
1_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.360381,0.195029,0.121185,-0.151144,-0.206877,-0.0116396,0.249238,0.130688,0.0635694,-0.0198802,-0.369607,-0.247929,-0.0940094,0.218201,-0.122422,0.234897,0.128729,0.13678,-0.0280218,-0.220301,-0.120712,-0.271349,-0.124143,0.0785282,0.0659796,-0.0554693,0.053836,-0.0818677,0.125037,0.268466,-0.28995,-0.122195,-0.0203947,0.0882917,0.329766,-0.16878,0.0470531,-0.124213,0.182525,0.14539,-0.101917,0.0226583,-0.100542,-0.00620322,0.0768397,-0.0947766,0.369364,-0.338429,0.0695085,0.229716,0.196293,-0.282715,0.417423,-0.0640153,-0.0510731,0.23201,-0.24686,-0.263752,0.508245,0.373132,-0.118621,0.212074,0.280119,-0.144344,0.0870461,0.24965,0.0507964,0.0890967,0.263655,-0.352692,0.149444,-0.106364,0.017288,-0.192938,0.233059,0.259178,0.0732298,-0.0247169,-0.133847,-0.180548,0.215318,-0.161571,0.0376851,0.0728762,0.207673,0.326869,0.17535,-0.236442,-0.221763,0.149805,-0.394021,0.0588647,0.130256,0.13163,0.408578,-0.260165,0.30081,0.0313491,0.219068,0.119256
2_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0460727,-0.101607,0.16585,0.339312,0.19206,0.267877,0.631516,-0.167733,0.348543,0.0893872,0.399398,0.0680612,-0.563625,0.207672,0.299727,-0.135232,0.366374,-0.120837,0.361725,0.215781,-0.408167,0.114355,0.247934,-0.0579186,-0.0190148,0.0902628,0.596543,0.386116,0.290907,0.04981,0.0434469,0.177791,0.308297,-0.0767609,0.180909,0.450193,0.401403,0.283784,0.21265,0.00399129,-0.0514032,0.274347,0.0399439,0.144523,0.412702,-0.00125811,0.237545,0.0674527,0.265989,0.168923,-0.147884,0.310077,0.190658,0.370566,0.428783,0.00146826,0.0112907,0.234819,0.333651,0.271795,0.0450903,0.779482,0.229136,0.580838,-0.0542906,0.469821,-0.0867574,0.182363,0.101884,-0.180817,0.547197,0.501335,-0.0773205,0.0447141,0.16053,0.034452,0.0435907,0.080958,0.138496,0.36217,-0.0529315,0.343998,0.225613,0.0170467,0.0614252,-0.0802852,0.0668094,-0.191745,0.0836413,0.539112,0.425153,0.460268,-0.0842786,-0.0166797,0.100722,0.147281,0.0437499,0.287162,0.45926,0.0696287
