,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
0_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0535585,0.0524583,0.0472858,0.0658563,0.0426822,0.0446682,0.0646959,0.0482359,0.0470435,0.0551318,0.0370467,0.0483472,0.0594558,0.0483703,0.0439265,0.0474794,0.0369197,0.0643334,0.0490541,0.0672689,0.0494784,0.0488542,0.0527336,0.0573052,0.0515662,0.0354024,0.026686,0.063101,0.0519169,0.0601677,0.0568809,0.0268464,0.0435785,0.0454202,0.057385,0.0495958,0.0469325,0.0491455,0.0370943,0.0614382,0.0616365,0.054049,0.0599145,0.0381593,0.0559793,0.057426,0.0442059,0.0334233,0.0425454,0.043006,0.0603159,0.0526186,0.0481857,0.0612621,0.0471489,0.0502644,0.041087,0.0575057,0.0576309,0.0388329,0.0514063,0.0463028,0.0611645,0.0616647,0.0199481,0.051008,0.0519562,0.0523716,0.0564974,0.0478742,0.0447612,0.0571555,0.0375118,0.0567676,0.021484,0.0598323,0.0495068,0.0473228,0.0549936,0.0527004,0.0347898,0.0546524,0.0554536,0.0582706,0.0603706,0.0545507,0.0549188,0.0676088,0.0492267,0.0403161,0.0528537,0.0399729,0.0579184,0.0370942,0.0534367,0.0437139,0.0510208,0.050023,0.0607544,0.0393338
0_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.135797,0.153259,0.151029,0.169751,0.159348,0.150339,0.152575,0.147879,0.160808,0.162353,0.153625,0.137078,0.150905,0.148759,0.14789,0.151446,0.145054,0.150106,0.142656,0.156104,0.140978,0.139579,0.156726,0.164615,0.139542,0.135606,0.146438,0.148849,0.144148,0.143362,0.141164,0.140107,0.150687,0.131099,0.153186,0.151762,0.160327,0.143439,0.160587,0.135406,0.137292,0.126092,0.146109,0.147094,0.156132,0.158068,0.153791,0.144212,0.143404,0.14694,0.172567,0.132484,0.15652,0.142591,0.149715,0.153631,0.150466,0.14096,0.153769,0.167646,0.158932,0.161107,0.144525,0.145028,0.159445,0.138812,0.150432,0.131048,0.165547,0.170731,0.154791,0.145938,0.165871,0.160668,0.14805,0.136623,0.144418,0.13776,0.143463,0.152929,0.151512,0.138518,0.13613,0.144947,0.134271,0.163182,0.154603,0.156925,0.141102,0.145209,0.151153,0.139889,0.155418,0.14743,0.156711,0.158376,0.162862,0.145673,0.160994,0.161627
0_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.04414,0.0563071,0.0238162,0.0581227,0.0638195,0.0547352,0.0584793,0.0664582,0.0540101,0.0666831,0.0682477,0.039743,0.0456979,0.0288905,0.0686968,0.04496,0.039315,0.0472024,0.0516101,0.0489592,0.0401796,0.0484891,0.0432964,0.0497051,0.0430674,0.0478838,0.0564199,0.0496814,0.0501525,0.0613064,0.0387808,0.046462,0.043763,0.0519131,0.0307699,0.0612767,0.0539233,0.051202,0.0546491,0.0513445,0.0385601,0.0559909,0.0524247,0.0319814,0.0587932,0.0426214,0.0453194,0.0546075,0.0634185,0.0359093,0.0649156,0.0424757,0.0320985,0.0595454,0.0322892,0.0631367,0.0552205,0.0316626,0.0436783,0.0663956,0.0333635,0.0628286,0.0696248,0.0605515,0.0622478,0.0518319,0.0395674,0.0491239,0.0507146,0.050387,0.0458386,0.0433684,0.0589575,0.0622848,0.0605154,0.0567349,0.0598001,0.0546834,0.0410643,0.0451006,0.0496188,0.0599536,0.0436751,0.0643245,0.0475033,0.0537848,0.0586326,0.0559219,0.0533374,0.0514954,0.0301005,0.0613557,0.0323987,0.0593185,0.0545811,0.0404414,0.0576055,0.0523159,0.0472066,0.0361391
1_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.156284,0.146261,0.14777,0.1548,0.160558,0.154816,0.144952,0.152948,0.140309,0.16574,0.163529,0.151391,0.150781,0.141297,0.14758,0.144597,0.147785,0.153273,0.151078,0.139753,0.161847,0.149247,0.138384,0.137292,0.159809,0.14488,0.156887,0.142107,0.139611,0.13277,0.16213,0.155079,0.144932,0.156623,0.148653,0.14065,0.146662,0.138788,0.139988,0.138435,0.152963,0.160348,0.160006,0.146679,0.163424,0.150422,0.153767,0.147795,0.15421,0.143056,0.154405,0.144743,0.13898,0.154524,0.134858,0.15824,0.149767,0.149057,0.159993,0.125171,0.178209,0.145493,0.14908,0.153548,0.15388,0.153316,0.156845,0.154783,0.149188,0.149211,0.137858,0.158729,0.141001,0.147171,0.152381,0.164321,0.143677,0.152413,0.134257,0.156863,0.149059,0.162111,0.135683,0.151019,0.172625,0.151835,0.137209,0.14646,0.173582,0.157343,0.162059,0.143273,0.160481,0.153096,0.166078,0.1556,0.154917,0.147589,0.148024,0.143832
1_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0410576,0.0530727,0.0476696,0.0452988,0.0306582,0.0402089,0.0363964,0.0501629,0.0288063,0.0583069,0.0558082,0.0479974,0.0379103,0.0358892,0.0517188,0.0287471,0.061048,0.0668744,0.0526064,0.0478011,0.0535147,0.0495915,0.0637464,0.0525951,0.0452374,0.046084,0.0515415,0.0332158,0.053571,0.0392863,0.049142,0.0502327,0.0546263,0.0346649,0.0384603,0.036041,0.0545482,0.0440459,0.0372746,0.0589451,0.0481529,0.0457942,0.0444443,0.0607816,0.0453081,0.0441449,0.0400983,0.0586649,0.0426463,0.0571063,0.0527283,0.0556844,0.0474176,0.0434125,0.0410576,0.0443252,0.0683449,0.0681271,0.0407958,0.0404304,0.0527139,0.0531082,0.0554492,0.0479542,0.0436756,0.0612899,0.059269,0.0697414,0.0499848,0.0552673,0.0589907,0.0374454,0.0411014,0.0436635,0.0442368,0.0617984,0.0610654,0.0381888,0.0439026,0.0355801,0.0530476,0.061576,0.0473101,0.0552868,0.0525492,0.0590561,0.0600244,0.0537791,0.0582685,0.0542697,0.0518222,0.0517022,0.0490993,0.0481245,0.058597,0.0435593,0.0600479,0.0524635,0.0635797,0.0537049
1_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15079,0.148474,0.150804,0.15155,0.163349,0.149622,0.147032,0.152486,0.161754,0.136172,0.153907,0.169891,0.153958,0.155054,0.154452,0.161201,0.156462,0.153642,0.148763,0.14705,0.148326,0.145209,0.163858,0.161241,0.151308,0.157213,0.151242,0.157698,0.136355,0.159148,0.132646,0.156947,0.151859,0.166024,0.152285,0.14853,0.142597,0.167846,0.174171,0.146384,0.167646,0.141727,0.142436,0.159039,0.148957,0.146841,0.158138,0.138545,0.15297,0.149313,0.135997,0.147251,0.149859,0.152113,0.137585,0.146176,0.157493,0.149777,0.14179,0.142974,0.138421,0.160781,0.155434,0.156435,0.154661,0.141356,0.137428,0.143156,0.164282,0.153651,0.15942,0.139984,0.150697,0.139668,0.14866,0.150183,0.127636,0.161961,0.152461,0.146353,0.150536,0.131273,0.130771,0.148002,0.128533,0.141792,0.155634,0.155817,0.151293,0.146692,0.143219,0.162041,0.164667,0.146685,0.152095,0.160587,0.140312,0.139054,0.142378,0.125046
1_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0461914,0.0447173,0.0416956,0.04597,0.050067,0.0532893,0.0505213,0.0388583,0.0528552,0.0479002,0.0596111,0.0471919,0.0359664,0.042723,0.0683764,0.050172,0.0525254,0.044955,0.0388191,0.0308772,0.0519799,0.0397809,0.0521092,0.0388281,0.0472178,0.0513526,0.0390491,0.0478706,0.0534571,0.04854,0.0592524,0.0555959,0.0559095,0.0554099,0.0643213,0.0473438,0.0497868,0.0394493,0.0454828,0.0339826,0.0348247,0.0471508,0.0683033,0.0602105,0.0361404,0.0541288,0.0548626,0.0532657,0.0334643,0.0486792,0.0487648,0.0616649,0.0463015,0.047189,0.0544356,0.0589474,0.0479995,0.0525389,0.0480425,0.0707623,0.0701218,0.0591515,0.0498892,0.0468699,0.061362,0.0462204,0.0471139,0.033558,0.0386314,0.0417505,0.0727166,0.0644332,0.0518236,0.0406403,0.0418896,0.0408872,0.0438072,0.0514549,0.0287125,0.0741485,0.0488465,0.0431588,0.0402301,0.036301,0.0405503,0.0443596,0.0423363,0.0558998,0.044828,0.0438526,0.0481356,0.045294,0.065087,0.0500027,0.0461387,0.0425642,0.0512359,0.041181,0.0393875,0.0596542
1_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.165374,0.157529,0.173134,0.161159,0.168487,0.166964,0.154858,0.151427,0.12834,0.143442,0.154192,0.136144,0.142053,0.145014,0.158444,0.121335,0.161827,0.166515,0.151652,0.151291,0.141704,0.149474,0.146787,0.158121,0.157605,0.152355,0.155705,0.148569,0.14822,0.15251,0.16356,0.14707,0.15621,0.155892,0.144441,0.146493,0.15962,0.140675,0.136671,0.149891,0.158131,0.143469,0.144543,0.151841,0.144584,0.178951,0.146074,0.162371,0.150422,0.153554,0.161031,0.125973,0.158295,0.159939,0.145841,0.158144,0.139428,0.162257,0.148879,0.15955,0.145181,0.145622,0.142403,0.157575,0.169557,0.152897,0.142619,0.161678,0.140326,0.152237,0.149649,0.164016,0.139713,0.147826,0.147547,0.148981,0.136413,0.148015,0.150219,0.153334,0.133621,0.165429,0.155507,0.135007,0.143758,0.146188,0.154485,0.140399,0.150751,0.12817,0.157596,0.146366,0.152241,0.149074,0.16743,0.14788,0.1432,0.139366,0.134576,0.156385
1_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0462227,0.0454212,0.0429214,0.0353496,0.0507815,0.0597625,0.0558564,0.0469818,0.0310029,0.0663597,0.0455347,0.0611728,0.0643099,0.0413588,0.0507324,0.0397171,0.050993,0.074041,0.0584171,0.0448506,0.063977,0.0558074,0.0427682,0.0487603,0.0402868,0.0608531,0.0376456,0.0531796,0.0627208,0.0531777,0.0488223,0.0563118,0.0445597,0.0565382,0.0551193,0.0524295,0.0427944,0.0327191,0.0337252,0.0465978,0.0465828,0.0631014,0.0503028,0.0457015,0.0433997,0.0592785,0.0372125,0.058011,0.0601801,0.0503122,0.058319,0.0414131,0.0375537,0.0503019,0.0257297,0.0634039,0.0429973,0.0331376,0.0539235,0.0618931,0.0406384,0.0428489,0.0569559,0.0565992,0.0428316,0.0488049,0.0560398,0.0677845,0.0475008,0.0590007,0.0524409,0.0451612,0.058819,0.0623236,0.0624594,0.0501903,0.0528651,0.0564274,0.0563967,0.0332752,0.0502073,0.0412838,0.0495779,0.0415491,0.052377,0.043988,0.0611742,0.0711181,0.0476509,0.0593237,0.0637204,0.0589115,0.0484567,0.0414025,0.050295,0.0570196,0.021924,0.0716013,0.0325047,0.0442645
2_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.163457,0.153804,0.139279,0.141876,0.150536,0.161785,0.143254,0.154753,0.14575,0.154154,0.144709,0.145285,0.145664,0.131736,0.14466,0.161482,0.144863,0.153108,0.164668,0.161235,0.149473,0.170284,0.149712,0.151942,0.14626,0.137085,0.141747,0.164127,0.154019,0.150401,0.142582,0.160453,0.149643,0.149604,0.156063,0.137843,0.155973,0.143419,0.157632,0.140294,0.173221,0.150374,0.156767,0.153283,0.168464,0.152323,0.147816,0.119675,0.139202,0.156152,0.156393,0.144767,0.150796,0.142381,0.155461,0.142,0.166367,0.156261,0.146965,0.160639,0.144272,0.163536,0.153773,0.143166,0.149229,0.141313,0.167092,0.153494,0.148965,0.141791,0.147471,0.142587,0.148294,0.14622,0.169291,0.166097,0.160909,0.141286,0.166112,0.146594,0.133503,0.151031,0.133295,0.172768,0.170034,0.133709,0.14884,0.141917,0.148511,0.138022,0.149991,0.151402,0.140098,0.149902,0.151734,0.15105,0.149839,0.139741,0.158429,0.154367
2_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0662897,0.0318152,0.0472839,0.0581852,0.0392007,0.0376936,0.0501311,0.034976,0.0528238,0.048963,0.0535726,0.0466904,0.0574438,0.0508698,0.0650771,0.0488663,0.0335107,0.0262628,0.0364208,0.057452,0.066379,0.0568125,0.0415536,0.0548067,0.0471684,0.0482768,0.0534188,0.0486379,0.0571488,0.0555203,0.0596512,0.0550465,0.0543104,0.0385763,0.0354081,0.0484921,0.0369528,0.0631215,0.0497135,0.0746381,0.0468903,0.0504271,0.0520157,0.0538252,0.056746,0.0440091,0.0476489,0.0432316,0.0589811,0.0478992,0.0525434,0.0490979,0.0600931,0.0482091,0.0426493,0.0563522,0.0461136,0.0432839,0.0417529,0.0581105,0.0469563,0.0582529,0.0474429,0.0405646,0.0379411,0.05059,0.0575926,0.0400626,0.0466783,0.0431146,0.0622249,0.0578892,0.0474178,0.0521983,0.0560648,0.0506476,0.0694704,0.0428783,0.042191,0.0428319,0.0512431,0.0458365,0.039343,0.0594177,0.052657,0.052374,0.0481766,0.0360329,0.0534625,0.042887,0.0542478,0.0421515,0.0483264,0.0386833,0.0349906,0.0546531,0.0377435,0.0417654,0.0431466,0.0613052
2_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.158117,0.144881,0.144678,0.15344,0.176295,0.146993,0.1411,0.149687,0.144246,0.148718,0.149782,0.160844,0.140624,0.164577,0.142731,0.142688,0.145534,0.144559,0.146988,0.141931,0.153835,0.14248,0.150188,0.158325,0.164687,0.170434,0.142401,0.147963,0.133612,0.163552,0.159243,0.163825,0.139421,0.148004,0.155356,0.151693,0.151044,0.159199,0.137735,0.141731,0.174862,0.156941,0.136944,0.15752,0.143443,0.147238,0.152559,0.148446,0.147296,0.153268,0.160444,0.165564,0.146498,0.152289,0.136399,0.153427,0.15011,0.143164,0.149316,0.156163,0.165896,0.156265,0.154362,0.139307,0.154856,0.161104,0.149891,0.157691,0.144304,0.142383,0.146323,0.14404,0.138234,0.143029,0.163737,0.159197,0.15462,0.140658,0.143047,0.161617,0.141465,0.150428,0.138685,0.161596,0.159944,0.144438,0.142083,0.144447,0.141274,0.157188,0.161236,0.156311,0.15107,0.145343,0.147012,0.148327,0.131866,0.134304,0.153414,0.154559
2_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0667557,0.0517358,0.0401515,0.0473568,0.0707239,0.0479113,0.047099,0.0389339,0.0455504,0.0563759,0.0681349,0.0608386,0.0353907,0.0391268,0.0420609,0.040191,0.0634584,0.0419288,0.0441228,0.0417028,0.0393134,0.0504488,0.0443894,0.0389694,0.0550167,0.0532666,0.0535347,0.0498006,0.0557327,0.0384632,0.0523675,0.0569977,0.0412712,0.0415695,0.0420034,0.0486685,0.0488482,0.064972,0.0602954,0.0584815,0.0454372,0.0426653,0.049096,0.0369358,0.0357333,0.051033,0.0590644,0.0492819,0.0524159,0.0495633,0.0556881,0.0275149,0.0534275,0.0654152,0.056248,0.0606553,0.0567475,0.0594202,0.03381,0.0363668,0.0632348,0.0400552,0.0451282,0.0660148,0.0357512,0.0565517,0.0381845,0.0595103,0.045935,0.0457179,0.0559534,0.0507922,0.0420136,0.0411087,0.0486093,0.0380076,0.0481603,0.0562291,0.0472694,0.060612,0.0542326,0.048213,0.0563737,0.0506384,0.0439777,0.0485496,0.0477997,0.0466895,0.0444632,0.0501413,0.067691,0.0386522,0.0400853,0.0405577,0.0457048,0.0438667,0.0451481,0.0550524,0.0607125,0.0432741
2_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.157126,0.149814,0.144194,0.158407,0.165668,0.141589,0.151442,0.143566,0.140508,0.161836,0.142437,0.149347,0.146586,0.159496,0.151839,0.134731,0.139148,0.148269,0.168317,0.162632,0.153546,0.133016,0.140261,0.133469,0.153844,0.143274,0.163545,0.153645,0.147575,0.140478,0.133431,0.154367,0.15204,0.159672,0.143449,0.145891,0.14939,0.14975,0.161103,0.142759,0.152094,0.153183,0.141122,0.149854,0.140084,0.137053,0.157156,0.137637,0.13853,0.165831,0.148639,0.157866,0.149818,0.160731,0.168238,0.147016,0.153882,0.166694,0.142582,0.148279,0.145315,0.150562,0.153517,0.145743,0.150228,0.155342,0.145926,0.149238,0.13006,0.145463,0.165149,0.150947,0.165498,0.161942,0.144891,0.160281,0.143275,0.158622,0.139727,0.14515,0.14386,0.161423,0.154039,0.137817,0.153582,0.155097,0.145417,0.14423,0.157177,0.165343,0.133938,0.157091,0.140402,0.133275,0.143014,0.143321,0.135044,0.168698,0.173089,0.148743
2_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0532071,0.0619895,0.0640627,0.0478896,0.0458394,0.048567,0.0538919,0.0315609,0.0605272,0.0390638,0.0521157,0.0490677,0.0573294,0.0528727,0.0473323,0.0380932,0.0620282,0.0440025,0.0531688,0.047722,0.0482686,0.0464069,0.0293513,0.054087,0.0445937,0.0386657,0.0468772,0.0509398,0.0599242,0.0486514,0.059609,0.0346525,0.0349176,0.0526024,0.0489291,0.0564043,0.0664629,0.0713409,0.0321786,0.0635293,0.043111,0.0581954,0.052773,0.049074,0.0451529,0.0562789,0.0668423,0.0497352,0.0432889,0.0658821,0.0530039,0.0659658,0.0471654,0.0436388,0.040769,0.045358,0.0574178,0.0589074,0.0400851,0.0533141,0.0458454,0.0421525,0.0675681,0.0673652,0.0463798,0.0526265,0.0634674,0.0569443,0.059872,0.0400662,0.0496837,0.0654245,0.0288692,0.0448608,0.0387388,0.0434617,0.0640447,0.055112,0.0486051,0.0470535,0.0348081,0.0499416,0.0544647,0.0390167,0.0420771,0.0562066,0.0470523,0.0346273,0.0662658,0.0357262,0.0498258,0.0604955,0.0439863,0.0551291,0.0477308,0.0629244,0.0620427,0.0449055,0.0613394,0.0509602
3_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.145864,0.146945,0.125457,0.147252,0.152197,0.146242,0.159107,0.152574,0.142794,0.162696,0.154554,0.147813,0.141346,0.15199,0.136593,0.146868,0.140239,0.163134,0.153053,0.143767,0.151913,0.135959,0.167974,0.140617,0.148006,0.170486,0.153964,0.160094,0.135251,0.161004,0.158079,0.150379,0.136465,0.151534,0.158124,0.149375,0.15701,0.131313,0.167799,0.145324,0.148326,0.153059,0.152845,0.133309,0.157729,0.154497,0.157296,0.151428,0.134749,0.148795,0.158139,0.145908,0.126899,0.165005,0.153422,0.142712,0.148409,0.140759,0.146137,0.141106,0.126993,0.162505,0.14002,0.157288,0.143974,0.153751,0.144657,0.142021,0.154541,0.15286,0.142591,0.152929,0.1464,0.148963,0.157704,0.150643,0.153805,0.170271,0.145193,0.149619,0.136372,0.161779,0.144885,0.153352,0.147174,0.133749,0.135799,0.149891,0.149534,0.153996,0.161169,0.15865,0.155711,0.144322,0.140564,0.148204,0.145082,0.160844,0.149968,0.164592
3_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0677815,0.0403519,0.052563,0.045373,0.053463,0.0235505,0.0321498,0.0669431,0.0261107,0.0498136,0.0480179,0.0530587,0.0432419,0.0531016,0.0306155,0.024685,0.044181,0.04858,0.0592457,0.0701486,0.0260037,0.0407941,0.0589853,0.0604073,0.0594949,0.0585604,0.0365891,0.0481702,0.0562025,0.0516625,0.0598486,0.0484345,0.0344815,0.053555,0.0429277,0.0765398,0.0193961,0.0535451,0.0543911,0.0424754,0.0571568,0.0541558,0.051642,0.0538561,0.0521828,0.0536327,0.0535298,0.0333383,0.0588239,0.0535309,0.048166,0.0787273,0.0540659,0.0461847,0.0643611,0.0468701,0.0435124,0.0477861,0.0573122,0.0554707,0.0463765,0.0483454,0.0507392,0.0597774,0.0318479,0.0470667,0.0438617,0.0470736,0.0675958,0.0544184,0.05687,0.0567278,0.0528716,0.0560888,0.0475476,0.0531429,0.0506182,0.0610787,0.0402521,0.0539795,0.0520465,0.0679337,0.0406291,0.0566683,0.0305516,0.066472,0.0380263,0.0462152,0.0406148,0.0444914,0.0609126,0.0544131,0.0441622,0.0532936,0.0514981,0.0540357,0.062398,0.0419198,0.0462873,0.050586
