,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_HH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_HH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.164361,0.317709,-0.426599,-0.543143,0.315872,0.347028,-0.141235,-0.108265,0.644374,0.0492324,0.597924,0.0415099,0.149462,0.0686203,-0.610472,0.356679,0.0395541,0.261853,0.534217,-0.04839,0.140037,0.0884631,0.53583,0.0199124,0.383617,-0.0501575,0.245674,0.651072,0.365272,0.47855,-0.355167,0.00592846,0.161153,-0.197862,0.809919,-0.0775105,0.142452,-0.477167,0.875192,0.176694,-0.0252324,0.0617892,-0.106726,-0.130037,0.186194,-0.223915,0.301066,-0.205174,-0.00596301,-0.0178514,-0.118258,0.303905,0.452564,0.00565808,0.077964,0.340841,0.133258,0.583781,-0.395137,-0.292679,0.400941,0.0399439,0.179818,0.0775602,-0.01282,-0.0132374,0.149244,-0.160162,-0.219291,0.21858,0.875806,0.853956,-0.69991,-0.585071,0.0469959,0.637831,-0.119841,0.0188237,0.414615,-0.134744,0.516056,0.190904,-0.2238,-0.162108,-0.154921,0.328735,0.117275,0.378382,0.007541,-0.0499745,0.628841,0.725174,0.236929,-0.205846,0.0168226,-0.612764,0.236424,0.575292,-0.35161,0.30891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.755343,0.222766,-0.168321,0.0455254,0.313697,-0.73745,0.0215399,-0.0409458,-0.533036,0.146642,-0.0722322,-0.0834706,-0.173628,-0.129842,0.754005,1.1727,1.0283,0.519936,-0.0142741,0.117893,-0.288807,0.492385,0.201348,0.484894,0.196759,-0.0180989,0.391319,-0.152197,1.06752,0.433554,0.591948,0.892864,0.0398428,0.965518,-0.885453,0.633605,0.167262,0.0872603,0.36669,0.335606,-0.174872,-1.28594,-0.233189,0.80323,0.581654,0.237029,-0.0784676,-0.598781,0.0879496,0.739679,0.618801,0.0149247,-0.266997,0.756109,0.544603,0.410754,0.698373,0.0378202,-0.7562,0.0677438,0.466106,-0.285071,-0.261405,-0.455023,0.801847,0.559241,-0.616998,0.68319,0.170873,-0.138512,-0.143026,0.366356,-0.122859,0.507137,0.0790193,0.352778,-0.028497,0.479591,0.824509,0.00577725,0.467073,0.576973,0.32002,0.123975,-0.224516,0.703257,0.287792,0.0398264,-0.0148272,0.88973,0.737013,-0.16937,-0.421821,-0.323971,0.335101,-0.262465,0.420516,0.286954,-0.416862,-0.442907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_IWG,1.03953,0.751505,1.01839,1.1114,0.644752,1.14826,1.68867,0.577662,0.832719,1.12462,1.79737,1.62965,0.825677,1.59867,1.44746,0.783495,1.25069,1.22955,1.11141,1.39854,1.43961,1.91361,1.16153,1.17528,0.648998,1.1246,1.15988,1.17346,1.65234,1.48015,1.35758,1.32432,0.648464,0.401876,1.16972,1.24826,1.2621,0.916225,1.50179,1.03754,0.758423,0.722008,1.1359,0.941611,1.31174,1.3044,0.753069,0.617899,0.813895,1.14617,1.00674,0.973855,1.49429,1.50408,0.648987,1.15594,1.03572,1.17101,0.770527,-0.00987881,1.2879,0.728393,0.707135,0.451615,1.09314,1.01652,0.776971,1.46172,1.58803,1.10267,-0.010358,0.583542,1.44766,1.35848,0.856892,1.58308,1.36424,1.46442,0.777644,1.32174,0.926147,0.882466,1.00681,0.643624,0.97428,0.684191,0.644979,1.15207,0.680476,0.538421,0.58768,1.14142,1.01257,1.38113,1.20468,0.75489,0.496202,0.496284,1.39252,0.705882,1.19425,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.261306,0.451108,-0.363213,0.113323,0.456415,-0.550764,-0.369822,0.410742,-0.104724,-0.00326923,-0.445367,-0.0437736,-0.119524,0.166881,-0.473456,-0.297338,0.189846,0.45965,-0.292682,-0.049245,1.40068,0.694189,0.291049,0.132468,0.0410227,-0.662217,0.865523,-0.472864,-0.461814,-0.0867924,-0.577187,-0.364552,0.6036,0.649563,0.698602,0.834576,0.638369,0.0932499,0.161756,0.520596,-0.292868,0.0670122,0.0799131,0.846921,0.995219,0.575196,0.165702,-0.165468,-0.042494,-0.0561111,0.238016,0.555539,0.147834,-0.0695164,0.370479,0.519683,1.09155,0.231584,0.0626694,0.535596,-0.125524,-0.24137,-0.329478,0.11523,-0.0596431,0.666437,-0.417783,-0.70766,0.628409,-0.163321,-0.490711,0.54239,-0.0305924,0.88998,0.708698,0.471335,0.578509,0.11487,0.130197,0.141051,-0.432628,0.302794,0.333724,0.228188,0.103546,-0.159317,0.811132,0.227211,0.261929,-0.0837703,0.0466175,-0.395396,0.494594,0.0385759,-0.181174,0.131106,0.0200698,0.561992,0.360925,-0.525385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.729216,0.829192,-0.881698,-0.62416,-0.217941,0.531025,0.66226,-0.156948,0.00333754,0.317419,0.174585,-0.0417246,0.462161,0.557301,-0.412489,-0.13887,0.0167692,-0.215672,0.38963,0.0767729,0.403498,0.541253,-0.2595,-0.0867717,0.48084,0.686934,0.363921,-0.469558,0.268592,0.244952,-0.407247,-0.503731,0.571454,0.0320917,0.0301588,-0.10602,0.117402,0.366117,0.925912,-0.134366,-0.100764,-0.402444,-0.801274,0.327923,-0.354364,0.652623,0.105888,0.773111,0.161372,-0.282005,0.82336,0.225777,-0.0932776,-0.155765,0.130227,0.36324,-0.315668,0.286705,-0.373132,0.0448502,-0.0438846,-0.290771,0.0743967,0.0134506,-0.0311161,0.0208403,-0.131383,0.245459,0.3986,-0.246999,-0.635476,-0.378373,0.387511,-0.0461417,-0.416296,0.910917,0.36304,-0.0109485,-0.360683,0.0984242,-0.383427,0.438008,0.497592,-0.127498,-0.250927,-0.600835,-0.203377,-0.0377957,-0.291112,0.452499,0.607599,0.104638,0.412648,-0.675044,0.393454,-1.06901,0.109373,0.273184,0.353844,0.0131076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.372852,0.0278504,-0.226044,-0.0622368,0.18197,0.106463,-0.016038,0.20395,-0.118936,0.75923,0.264399,0.0370858,0.0388045,-0.516955,-0.339946,0.153121,-0.0963738,0.114271,0.605295,0.0840936,0.171443,0.700788,0.450814,-0.125401,0.0713426,0.17377,-0.339628,0.481964,0.760936,0.0188908,0.699713,0.563444,0.478758,-0.632251,0.00235377,0.8176,-0.272502,0.264438,-0.182161,0.371642,0.500704,-0.069944,-0.0318645,-0.472391,-0.0875036,-0.394871,-0.0722385,-0.347943,-0.035727,0.120963,0.165723,0.0427944,-0.496327,0.0117358,0.27313,-0.222575,0.673607,0.586226,0.407103,0.364003,0.176898,0.00636885,0.644622,0.43661,0.345539,0.276036,0.314596,0.904392,-0.04698,-0.150605,0.547622,0.190208,0.945472,-0.493733,0.487248,-0.0489151,-0.730739,-0.374821,0.462198,-0.056964,-0.0693758,0.164145,0.174365,-0.0259637,0.00566879,-0.00983207,-0.323271,-0.500164,0.529844,0.640815,-0.47207,-0.184252,0.61919,-0.182216,-0.288117,-0.0815694,0.82271,0.233551,0.283172,0.208062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.193683,0.582905,0.735017,-0.277138,-0.548234,0.110698,0.764537,0.114074,-0.0379738,0.453782,0.355919,-0.0919672,0.366736,0.112679,-0.0722718,-0.23218,-0.0906187,0.457125,-0.0281045,0.506063,-0.305176,-0.671116,-0.0160158,-0.0887155,0.0984105,-0.420918,0.832641,0.370304,0.111881,0.0121871,-0.0708408,0.2439,0.11488,-0.159112,0.046511,-0.132546,-0.12841,-0.15557,-0.333912,-0.0355835,-0.255561,0.169454,0.00613201,-0.00795574,0.201693,-0.210156,0.248744,0.442977,0.668043,-0.0883276,-0.137195,0.16474,-0.531657,0.0430157,0.452502,0.368506,-0.0465609,-0.283984,-0.0870986,-0.144698,0.0470616,-0.171286,0.13528,-0.179828,-0.669193,0.460131,0.503647,0.0248316,-0.14873,0.384791,-0.580583,0.212034,-0.204556,0.229969,0.1584,0.2678,-0.472998,-0.428092,-0.217826,0.0727438,0.0422008,0.0458759,0.363399,0.113961,-0.0258204,-0.358717,0.153774,0.2259,1.16656,0.230554,-0.0200087,-0.0623529,-0.309326,0.0474429,-0.197565,-0.147246,-0.455753,0.808227,-0.201912,0.101646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.703953,0.266322,0.0562863,-0.0977938,0.0485503,0.340975,0.363002,0.118096,-0.45888,0.100246,0.455317,0.698064,0.246766,-0.461945,0.386261,0.763062,0.666351,0.839192,-0.0291927,0.407196,0.342001,-0.86067,-0.673818,0.0688064,0.124157,1.00898,0.623342,-0.438145,0.124803,0.10607,-0.188878,-0.106771,0.548261,0.12129,-0.0849912,0.576815,-0.958614,-0.31719,0.282457,0.137767,-0.294658,0.396246,-0.422102,1.10311,-0.0901977,0.0550949,0.405199,0.296873,-0.259759,-0.401499,0.18471,-0.269465,0.418992,0.108006,0.0410265,0.230018,-0.311357,0.244435,0.240822,-8.95316E-05,-0.271958,0.0350672,0.0717201,-0.625802,-0.16746,0.725932,-0.394584,0.461423,0.204173,0.777149,-0.019743,-0.240057,0.0270233,0.0739097,0.00684201,1.03646,1.03465,0.294007,-0.161746,-0.0373771,0.128471,-0.118039,0.231896,0.389702,0.58496,0.141234,-0.182221,0.511374,0.623414,-0.217719,-0.150037,-0.623136,0.706294,-0.287887,0.414987,0.786341,0.182956,0.596029,0.125409,-0.27703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.0326637,-0.183998,-0.843774,-0.0634318,0.347804,-0.0645787,0.439055,-0.449672,0.294559,0.359877,-0.321538,0.409592,0.291602,0.0175887,0.334363,-0.151656,-0.365987,0.272204,-0.727387,-0.315951,0.109716,0.0651238,0.0620015,-0.10887,1.34285,0.551646,-0.0993003,0.594416,0.805067,0.523108,-0.109351,0.863409,-0.362099,-0.236785,-0.343622,0.477098,0.655206,-0.788643,-0.345328,-0.296605,-0.577144,0.23087,-0.665087,-0.842557,0.970176,-0.228105,0.303043,0.352277,-0.146522,-0.0562764,-0.563046,-1.13294,0.492792,0.0552457,0.693222,-0.490589,0.139508,-0.304875,-0.558955,-0.689533,0.279465,-0.00486189,0.116683,0.0596101,0.00518391,0.00831494,0.225022,0.173779,0.118518,-0.549805,-0.174063,0.0330593,-0.631488,-0.104375,-0.183738,-0.387306,0.251699,-0.895765,0.144582,0.193336,0.0394834,-0.770382,-0.433012,0.791676,0.311167,0.0895126,0.476714,0.744728,-0.166823,-0.822056,0.0117565,0.714548,0.39448,-0.0711819,-0.843977,0.00549721,-0.463606,-0.115081,0.680366,0.462994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.184987,0.0250858,0.418145,0.709284,0.0534127,0.0885284,-0.586728,-0.280036,0.0351941,-0.0860134,0.652558,0.545846,0.483304,-0.33046,0.374066,0.023671,0.433014,0.534799,-0.411252,0.184702,0.0620244,-0.26824,0.102014,0.157513,0.35461,0.441869,0.182802,0.280824,0.149175,0.13188,-0.117641,0.264147,0.569743,0.403636,-0.0421431,0.319754,0.0185908,-0.0287431,-0.169248,0.1955,0.0457561,-0.511464,0.546975,-0.0771094,-0.163735,0.807356,-0.0247262,0.505431,-1.07091,-0.721893,0.197001,0.643576,0.181886,-0.254817,-0.267641,-0.00361332,-0.181204,0.0828667,-0.24118,-0.119747,-0.122821,-0.32647,-0.271315,0.627999,0.154727,-0.131474,0.0241082,0.182356,0.605961,-0.339599,-0.181923,1.25168,-0.268099,0.509472,0.9795,0.454597,-0.29753,0.492821,0.328335,0.951144,1.00535,0.951027,0.162496,0.346639,0.478945,0.253931,-0.219009,-0.164023,0.0327402,-0.187169,0.30207,-0.0315689,0.448484,0.251189,-0.0226307,0.194337,0.322783,0.283509,-0.0372926,0.423274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.53652,0.0918308,-0.2554,-0.118636,-0.176401,-0.26556,-0.490237,0.507402,-0.0904352,-0.50075,-0.0419437,-0.0690387,-0.0376622,-0.470015,-0.528429,0.488184,-0.37975,0.000329351,0.0640242,0.0451704,0.384858,0.655179,-0.638577,-0.0821851,0.413728,0.337523,0.646277,0.171142,0.638442,-0.115534,-0.147074,0.383823,-0.572914,0.183488,-0.0290368,0.647521,-0.30077,-0.659632,0.643826,-0.0154326,-0.067164,0.305418,-0.115076,-0.410168,0.226839,-0.826884,0.780173,0.246947,0.215684,-0.139056,0.370706,0.478714,0.0789035,-0.0104091,0.348139,-0.938476,0.128401,-0.33738,0.287312,-0.204196,-0.125077,-0.129695,-0.50747,0.34094,-0.440902,0.315081,0.326655,-0.136286,-0.190921,0.0926056,0.29189,0.263962,-0.392242,0.370521,-0.095258,-0.456575,0.390711,-0.517182,0.425746,-0.122458,-0.144333,-0.0372906,-0.406855,0.747892,-0.0340151,0.839139,0.31851,0.206657,0.44574,0.000359772,0.705825,0.708417,-0.525198,0.228985,-0.16855,0.0305011,-0.177519,0.0427072,0.135607,-0.0536249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.362039,0.130176,0.130153,0.590983,0.0782942,0.937074,0.438763,0.265645,-0.257599,-0.321017,-0.345599,0.506931,0.181301,-0.0106881,0.627568,-0.206471,0.006916,0.0315597,0.39999,0.0450344,0.207486,-0.00864743,-0.331522,-0.0162216,-0.0728577,0.252606,0.811208,-0.443559,0.412261,-0.541706,0.463597,0.457434,0.713699,-0.29441,0.892511,-0.212382,0.376734,0.46364,0.332409,1.00908,0.834019,0.817143,-0.614538,0.740211,0.233956,0.00726482,-0.392509,0.402735,0.436912,0.144571,0.910028,0.604172,0.0434822,0.29999,0.490141,0.577989,-0.0472858,0.572811,-0.251662,0.751486,0.00554347,-0.280704,0.235682,0.180501,0.267907,-0.113753,-0.0356947,0.393525,0.655975,0.448318,0.460032,0.333893,-0.228903,0.735927,0.306519,-0.345478,-0.153601,0.0552848,0.124842,0.229647,0.486975,-0.284455,0.0651461,-0.650859,0.346016,-0.336173,0.156755,-0.56669,0.112704,0.413006,0.083197,0.275057,0.0236926,0.548207,0.30678,0.398532,0.00145272,0.782614,0.31504,-0.591554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.264783,0.145242,-0.938495,0.794843,0.654085,0.224475,0.410035,0.0253637,0.0273246,0.0352339,-0.585088,-0.00276744,0.0196175,-0.281452,0.266418,-0.285323,-0.230591,0.025944,0.095404,-0.0877244,-0.878611,-0.0300102,0.109643,-0.357329,-0.33936,0.463217,0.237563,0.445961,0.327896,-0.431704,-0.238298,-0.101813,0.61696,0.555424,-0.792498,0.700641,0.766333,0.249088,0.0553837,-0.139504,0.462565,0.693592,0.451142,-0.426797,0.0887936,0.137361,0.634765,0.573285,-0.238225,-0.0811316,0.598742,-0.28862,-0.331757,0.465198,0.317332,-0.290976,-0.0775328,-0.325494,-0.451335,-0.0188611,0.0509798,-0.0175504,0.830935,-0.885122,0.238386,0.53472,0.134907,1.04986,-0.14201,-0.675652,-1.08783,-0.251864,0.772299,0.370935,0.80548,-0.221535,0.303493,0.314136,0.419328,0.00942525,-0.19485,0.0614106,-0.188183,-0.517312,0.154854,-0.119475,-0.595149,0.579361,0.118355,0.127552,0.125997,0.198361,0.131878,0.57947,0.030639,-0.859961,0.181291,0.299033,0.606239,0.339346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
