,wt,wt1,wt2,wt3,wt4,wt5,wt6,wt7,wt8,wt9,wt10,wt11,wt12,wt13,wt14,wt15,wt16,wt17,wt18,wt19,wt20,wt21,wt22,wt23,wt24,wt25,wt26,wt27,wt28,wt29,wt30,wt31,wt32,wt33,wt34,wt35,wt36,wt37,wt38,wt39,wt40,wt41,wt42,wt43,wt44,wt45,wt46,wt47,wt48,wt49,wt50,wt51,wt52,wt53,wt54,wt55,wt56,wt57,wt58,wt59,wt60,wt61,wt62,wt63,wt64,wt65,wt66,wt67,wt68,wt69,wt70,wt71,wt72,wt73,wt74,wt75,wt76,wt77,wt78,wt79,wt80,wt81,wt82,wt83,wt84,wt85,wt86,wt87,wt88,wt89,wt90,wt91,wt92,wt93,wt94,wt95,wt96,wt97,wt98,wt99,wt100,unp,unp1,unp2,unp3,unp4,unp5,unp6,unp7,unp8,unp9,unp10,unp11,unp12,unp13,unp14,unp15,unp16,unp17,unp18,unp19,unp20,unp21,unp22,unp23,unp24,unp25,unp26,unp27,unp28,unp29,unp30,unp31,unp32,unp33,unp34,unp35,unp36,unp37,unp38,unp39,unp40,unp41,unp42,unp43,unp44,unp45,unp46,unp47,unp48,unp49,unp50,unp51,unp52,unp53,unp54,unp55,unp56,unp57,unp58,unp59,unp60,unp61,unp62,unp63,unp64,unp65,unp66,unp67,unp68,unp69,unp70,unp71,unp72,unp73,unp74,unp75,unp76,unp77,unp78,unp79,unp80,unp81,unp82,unp83,unp84,unp85,unp86,unp87,unp88,unp89,unp90,unp91,unp92,unp93,unp94,unp95,unp96,unp97,unp98,unp99,unp100
0_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.146711,0.395217,0.286909,0.139428,0.363894,-0.211457,-0.0592485,-0.518266,-0.544784,-0.219875,0.566226,-0.287748,0.0986251,0.223339,0.593231,0.105898,0.451182,0.484214,-0.0992701,0.185493,-0.307979,0.356066,0.320375,0.347158,0.445594,0.556452,0.443725,0.0786952,0.105605,0.45285,0.606171,0.438226,0.140736,0.0727645,-0.385144,0.257997,-0.589888,0.372125,-0.0302289,0.526125,0.161735,-0.11315,-0.210211,0.0520875,0.0306299,0.19441,0.180801,0.490141,0.00720316,-0.213779,0.208462,0.10527,0.0448518,-0.285913,-0.44688,-0.450175,-0.0279677,0.429969,-0.0856229,0.278113,-0.336295,0.502221,0.371844,0.103848,0.339141,0.182168,-0.237378,0.135139,0.18902,0.291613,0.387305,-0.00567785,-0.198257,0.565167,0.184922,0.189893,0.0195123,0.122887,-0.204449,0.211665,0.332829,0.720863,0.0886878,0.839335,0.515086,-0.240827,0.235003,-0.040622,0.74178,0.00448452,-0.0551985,0.655984,0.627637,0.495582,-0.191734,-0.113497,0.863939,0.106444,-0.141044,0.27492
1_IWG,1,1.13287,0.962389,1.28252,1.15243,0.515216,1.25164,0.890821,1.14466,0.864685,1.11835,1.25516,1.19925,0.762957,1.23308,0.909542,0.948881,0.892974,1.02862,1.16407,0.956281,1.16388,0.732671,1.29036,1.31986,0.985728,1.58175,0.753385,0.813393,1.05973,1.03898,0.51457,1.51548,1.44849,1.39096,1.32167,0.478241,0.882094,0.914151,0.763322,0.62701,1.28729,0.714412,1.83546,1.41765,1.6628,1.11061,0.957422,0.627029,0.756227,1.32212,1.42125,0.96753,0.669989,0.728329,1.32621,1.52846,1.00774,0.60121,0.764453,1.01911,0.962995,1.58286,1.31888,0.670122,0.759801,1.14608,0.773352,1.2359,1.34994,0.941341,0.865645,1.27936,0.977394,0.774406,0.673228,1.28191,1.1621,1.63543,0.859536,1.09366,1.32226,1.385,1.31522,0.853126,1.13544,1.29192,0.503603,0.686794,1.13744,1.1461,1.11077,1.06468,0.802917,0.850522,1.26744,0.602589,1.3163,0.942618,1.00269,1.19425,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
2_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15
3_IWG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05
0_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.154693,0.120284,0.082042,-0.647995,-0.0367355,-0.170717,-0.567154,0.310161,0.520325,-0.240024,0.156568,0.210944,-0.179625,0.493397,0.00390478,0.0721746,-0.225767,0.648371,-0.503766,0.577039,-0.122319,0.20134,0.184288,-0.486909,0.0987825,0.276664,-0.327075,0.343072,0.357462,-0.253759,0.055208,0.259104,0.44952,-0.00870983,0.29078,-0.281779,0.662995,-0.254609,-0.196417,0.115078,0.182816,-0.216411,0.16845,0.54931,0.1621,-0.0637293,0.475954,0.729369,0.371883,0.0234527,0.237898,0.461203,0.0431547,0.185888,-0.454463,-0.218559,0.451182,0.527875,-0.694413,0.220573,0.180985,0.0660634,0.21087,0.0398568,0.0410855,0.0898312,0.129931,0.211719,0.107136,-0.00756879,-0.251237,0.0856435,-0.0266954,-0.0915273,0.471851,-0.182734,-0.284211,0.214751,0.427547,0.504245,0.340008,-0.752582,0.074433,0.221077,0.0909727,0.090374,0.427245,-0.263855,0.207784,-0.0711229,-0.333958,0.296934,-0.0654351,0.0632666,0.316531,0.431601,0.392534,0.526267,-0.243201,0.276651
0_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.129099,-0.476987,0.151421,0.662615,0.152516,0.221587,0.104456,-0.0595679,0.0902141,0.384629,-0.061448,0.081004,0.590255,-0.268684,-0.169594,-0.00332467,0.209649,0.72321,0.296988,0.113562,0.152678,0.210336,-0.231633,0.335677,0.310118,-0.229869,0.283089,0.42068,-0.101316,-0.597475,-0.101603,-0.25919,-0.446362,0.242335,-0.511593,0.233712,0.305565,-0.0273701,-0.117983,0.273518,0.330555,-0.0192296,0.351513,-0.0211309,0.242439,0.331164,0.322508,-0.350181,0.11037,-0.143096,-0.0540186,0.321832,0.0606413,-0.380092,-0.117465,0.0560581,0.0894252,-0.6438,-0.0848765,0.133895,0.469108,-0.12272,0.356961,-0.344166,-0.285895,0.286757,0.734388,-0.583012,0.0692849,0.281103,0.578305,0.348365,-0.140411,-0.362567,0.0738074,0.26819,0.140348,-0.244012,-0.287851,-0.122013,0.317676,0.316969,0.730867,0.206528,0.0861865,0.0112555,-0.160998,0.394894,-0.0210312,0.118988,-0.11587,0.154003,-0.334653,-0.31844,0.0725943,-0.214134,0.476384,0.289768,0.0597506,0.0392805
0_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.455832,0.0428898,0.462948,0.434016,0.035186,0.278971,-0.067846,-0.328428,0.0175528,-0.220014,-0.0469405,0.22682,0.107582,-0.210623,0.103162,0.365223,-0.186723,0.79883,0.189235,-0.360544,-0.0519764,0.615054,-0.0406562,-0.129394,-0.422054,0.0194121,0.431347,0.357432,-0.0931738,0.458965,0.244113,-0.0763852,0.165409,0.301045,-0.058645,-0.579638,0.0663997,0.214824,-0.143155,0.10542,-0.0729053,0.581468,0.457821,0.452182,0.147334,0.568182,0.156943,0.265568,0.349897,0.158295,-0.0668594,0.340203,0.205275,0.482391,-0.11556,-0.0429453,-0.22048,0.0296102,0.0695349,0.509225,0.0427619,0.519886,0.525247,0.0718362,0.663492,-0.0352041,0.197981,0.260317,0.0946827,0.227589,0.837394,0.575211,0.0898593,-0.011218,0.455895,0.331902,-0.669709,0.135151,-0.195452,-0.0854273,-0.0663256,-0.41111,-0.138587,0.391727,0.30274,0.362238,0.600086,0.0367437,0.127733,0.550562,0.592321,-0.58796,0.375126,0.177723,0.0276212,0.110751,-0.0689933,-0.0181833,0.230992,0.67133
0_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.138588,0.288323,-0.477277,0.0234663,0.322011,0.0566532,0.257955,-0.122542,-0.27593,0.258917,-0.344122,-0.771756,0.577797,-0.471425,-0.452195,-0.165231,-0.10672,0.0771815,0.497762,-0.0410131,-0.211476,0.504212,-0.0664003,-0.02932,-0.0437804,0.169511,-0.0910139,0.639939,0.124448,-0.170799,0.031579,-0.271592,-0.431478,-0.483938,-0.454942,-0.121075,0.706169,0.0308715,-0.163973,-0.108067,-0.082292,0.0330958,-0.0905834,-0.579694,0.452924,0.418801,0.274936,-0.140529,0.169132,0.124496,-0.152434,-0.102164,-0.230912,-0.0307296,-0.00568399,-0.143867,0.00973666,0.0842153,0.329666,0.208133,0.364357,0.313074,0.248428,0.147267,-0.277076,0.0684018,0.468026,0.359639,-0.111535,0.190645,-0.210233,-0.0546633,-0.15839,0.160458,0.119215,0.232734,-0.125061,-0.285798,0.244835,-0.297201,0.083952,0.420409,0.17776,0.645957,0.948531,-0.0131821,0.280542,-0.126259,-0.630833,-0.391334,-0.00883971,-0.0528686,0.299956,0.0142034,0.147029,0.177439,-0.0713143,0.474269,0.0417848,0.180413
0_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.106025,-0.370434,-0.150601,-0.155848,0.0925119,0.292738,-0.10739,-0.0214444,0.147401,0.735034,0.365185,0.228409,0.258231,0.0644418,-0.156566,-0.134724,0.260028,0.0405973,-0.547898,-0.0527631,-0.226338,0.650396,-0.154757,0.521662,0.530307,0.580418,0.391222,-0.0312681,0.354828,0.131139,-0.0326972,0.479559,0.130996,-0.220071,0.349039,0.171523,0.514045,0.30769,-0.345732,0.103544,0.177388,0.0665545,-0.0839169,-0.426646,0.197497,0.394158,0.29337,-0.0674414,-0.0188989,0.320557,-0.0121097,0.940606,0.0837151,-0.0919775,0.405955,-0.00493609,0.712462,0.191,0.500711,0.395374,0.270794,0.177169,0.299678,0.0862254,0.174363,0.50505,-0.310579,0.288027,0.350902,-0.21039,0.216349,0.0609335,0.145347,0.0735809,-0.0841962,-0.206339,0.880286,0.247712,0.624342,-0.402302,0.424359,0.1171,-0.254446,-0.00536985,0.324431,-0.31157,0.198935,0.0510423,-0.018805,-0.0323636,-0.201973,0.317303,-0.0778509,0.103457,0.593074,0.728968,0.283392,0.50098,0.578151,-0.0814575
0_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.147524,0.288301,0.614647,0.328178,0.374782,0.100422,-0.625419,-0.343808,0.640983,-0.0752297,-0.102844,-0.340514,-0.308541,0.195429,-0.0867836,-0.0580959,-0.0712711,-0.0320933,0.271711,-0.0597192,0.211659,0.0310593,0.296376,-0.105636,-0.396803,0.195986,0.199161,-0.342746,0.346729,0.0872323,-0.0449656,0.24677,-0.0829823,0.214191,-0.371863,0.0711059,-0.300315,-0.222804,0.257429,-0.532056,-0.305753,0.0593109,0.379375,0.405219,0.0771331,0.0982878,-0.0159128,0.102344,-0.28722,-0.220934,0.427652,-0.0399326,-0.184304,0.215162,0.0600875,0.526871,-0.421598,-0.130694,0.411299,0.109792,0.0725244,0.182676,0.157138,0.171968,-0.482696,0.649422,0.606973,0.324348,-0.631345,0.309096,-0.277445,-0.367877,-0.0775691,-0.176397,-0.128609,-0.183143,0.201953,0.138374,0.232069,-0.236458,0.338165,0.206931,-0.00636869,0.33403,0.0419028,0.0266499,-0.295661,0.337693,0.195003,0.434651,-0.278049,-0.360746,0.419623,0.0323618,-0.185053,0.0496881,0.118217,0.0163061,-0.210323,0.689566
1_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.000997349,-0.333824,0.698738,0.0410599,0.248517,0.189479,0.406411,0.468482,0.540369,0.137853,0.371701,0.49503,0.106448,0.329905,0.348122,-0.0266996,-0.0480622,0.549518,0.786263,0.0785586,-0.18883,0.242366,0.604771,0.0178742,0.510412,0.526526,0.34955,0.38821,0.244214,0.725461,0.0156284,0.416121,0.161466,0.152139,0.0298752,-0.197098,0.124755,0.212213,-0.162309,0.216128,0.089378,0.408762,0.634948,0.200142,-0.00630311,0.152719,0.358029,-0.102948,0.429133,-0.154469,0.517338,0.283017,-0.0377931,0.791828,0.0848709,0.244895,0.119684,0.108541,0.270509,0.0877049,0.581375,0.029077,0.210137,-0.00547496,0.0358901,0.32213,0.277815,0.230583,-0.201506,-0.126811,-0.452182,-0.227159,0.582726,-0.348501,0.661559,-0.259421,0.725998,0.238337,0.262625,0.515183,0.154935,-0.054036,-0.0333872,0.300198,0.0189663,0.408453,-0.333127,0.721445,0.1701,0.469626,0.340034,0.173401,0.173476,-0.0716409,0.301268,-0.0416688,0.326214,0.0489538,-0.0815443,-0.0635726
1_PH_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.000874046,0.00304489,-0.0447358,0.63177,0.0355036,0.19953,0.615371,0.560026,0.259339,-0.0249763,0.434028,-0.191923,0.0934308,0.369033,-0.554201,0.398136,-0.179594,0.371156,-0.18913,0.20815,-0.32474,-0.328821,0.0660531,0.219173,0.0961785,-0.519538,0.0226409,0.123617,0.26136,-0.259661,0.245452,0.248309,-0.223628,-0.0802809,0.153763,0.602949,0.11744,-0.533098,0.0296481,0.202837,-0.385049,0.0470138,-0.23234,0.128893,0.148805,-0.14029,0.102499,0.408407,0.0486715,-0.00431724,-0.181042,0.0410321,-0.0932228,-0.332538,0.505187,-0.11905,0.333572,-0.221909,-0.460012,0.461707,0.603131,0.58667,-0.394851,0.0306871,-0.121237,0.193929,0.313565,0.343774,-0.0912749,0.382949,-0.307572,-0.0744909,0.155279,-0.29905,-0.622241,-0.194232,0.357802,0.0479338,-0.325378,-0.203131,0.143465,0.0281628,0.294918,0.222312,-0.112097,-0.332726,0.121517,0.410713,-0.248415,0.291971,0.544444,0.0846303,-0.200454,0.164722,-0.252867,-0.396174,0.422483,0.0225388,0.173517,0.601144
1_PH_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.288365,-0.322306,0.255997,0.0387654,-0.314418,0.0709262,0.605925,0.0755418,0.644815,0.365496,0.349042,0.0760934,0.57588,0.173843,0.627096,0.106622,0.184508,0.0301961,0.587749,0.531727,0.377723,0.355563,0.194669,0.332601,-0.805648,0.389874,0.320166,0.453812,0.508877,-0.130828,0.205873,0.359554,0.425304,0.322331,0.169388,-0.0554784,0.204051,0.158487,0.619456,0.339054,-0.181979,-0.204145,0.34151,-0.385519,0.399351,0.398091,0.590785,0.412502,0.176968,0.202437,0.390878,0.382718,0.359944,0.0715688,0.0419314,0.172277,0.466326,-0.00613844,0.270748,0.440494,-0.445193,-0.0591154,0.348399,-0.260487,-0.167093,0.19655,0.244588,-0.00283842,-0.221654,0.422485,-0.500386,0.18767,0.0314311,-0.101081,-0.0497652,0.0825475,0.0326285,0.239743,0.16723,0.0800208,0.539903,0.000389196,0.313004,0.116445,-0.417331,0.793347,-0.107674,-0.0632933,0.45795,0.301538,0.0835859,0.665933,0.600759,0.18894,0.212931,0.713345,-0.173814,0.236184,0.51724,0.550654
1_PH_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0942747,0.0975608,-0.136061,0.0510177,0.454514,-0.404628,0.183467,0.0829626,0.123141,0.155036,0.23837,0.0714642,-0.260398,0.228055,-0.0317704,0.217256,-0.0930283,0.457608,-0.513591,-0.00107148,-0.00610437,0.35085,0.289988,-0.206148,0.364765,0.497368,0.255149,0.247202,0.469444,0.0166173,-0.331565,0.293322,0.407382,-0.363539,-0.432221,0.586134,-0.122795,-0.278568,-0.167721,-0.257549,0.321878,0.248183,0.344159,-0.460223,0.0244685,-0.615403,-0.221447,0.342981,0.400211,0.596291,0.590847,0.240555,0.0224166,-0.30391,-0.462396,-0.0128193,0.201013,-0.286582,0.243624,-0.0660668,0.347679,-0.054721,0.117022,0.0908799,0.330838,0.21394,0.158228,-0.199016,0.0967683,0.481944,-0.239427,-0.0414203,-0.185417,0.220025,0.235496,-0.169595,-0.135546,-0.257757,-0.169181,-0.166987,-0.319459,0.0238199,-0.0338594,0.465778,0.580649,0.146506,-0.231938,-0.267889,0.463286,-0.267991,0.60397,0.158611,0.117257,-0.33161,-0.0256281,0.125922,0.209991,0.689941,0.735511,0.050993
1_PH_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.0899116,-0.0262025,0.0352501,0.355569,-0.0462892,0.255436,-0.100165,0.159201,0.173544,0.180739,-0.0429456,0.00209769,-0.014662,0.410508,0.292335,0.6833,0.553612,0.473655,0.296528,0.229858,0.153853,-0.451112,0.653858,0.12109,0.300002,0.152368,-0.082429,0.0888835,0.263651,-0.201758,0.244726,0.0321169,0.481702,0.0890039,-0.0111444,-0.238293,0.138442,-0.244984,-0.113852,0.485877,-0.0181814,-0.166639,0.05464,0.298789,-0.162371,0.281453,0.44408,0.212901,0.344344,0.183565,-0.415173,0.497412,0.00438321,0.351941,0.197413,-0.361802,-0.222097,0.308994,-0.26724,0.392315,-0.017812,-0.000432491,0.269871,0.0595939,-0.16016,0.266303,0.45049,0.170902,0.48566,0.527338,0.169556,-0.417764,0.387774,0.0834034,0.0882202,0.0760117,0.231386,0.108717,0.691827,-0.0601602,-0.281741,-0.159648,-0.131314,-0.0643767,-0.323584,0.107402,0.823419,-0.148117,0.297992,0.555472,0.199091,0.146583,0.265431,-0.221078,0.427541,-0.230021,-0.0439997,0.130426,0.244189,0.167094
1_PH_5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.0207179,-0.101524,-0.0637161,-0.213717,0.747428,-0.246526,0.0744751,-0.0704821,0.0949603,-0.0015711,0.366121,0.0171724,0.226248,-0.240827,0.0501464,0.0722738,0.539225,0.498403,0.0623235,-0.122537,0.573545,0.419748,-0.0101335,0.0894109,0.157885,0.115238,-0.361524,0.139866,0.101995,0.187654,0.246433,-0.168645,0.485828,-0.610401,-0.0703728,-0.0430044,-0.613992,-0.1794,-0.365352,0.162887,0.364844,-0.307897,0.639298,0.209331,0.0689389,-0.552814,0.369709,0.0982142,-0.344798,0.537674,0.130896,0.113538,-0.149776,0.186451,0.60494,-0.394756,0.108414,0.0933016,0.145849,-0.171124,0.226762,-0.0515991,0.253677,-0.360535,-0.174977,0.118314,-0.118583,0.442548,0.415634,0.358059,0.258388,0.114547,0.116871,-0.261682,-0.21957,0.107563,0.573858,-0.524197,0.166009,0.363222,0.212712,0.125777,-0.584156,0.0297525,0.174257,0.200457,0.528924,0.0763804,0.0220269,0.254418,-0.215958,-0.216575,-0.196649,0.122288,0.0593635,-0.444386,-0.065473,0.602514,0.215938,0.557779
2_PH_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,-0.393625,-0.155058,0.299534,0.176237,0.42538,-0.246414,0.579278,0.0980864,0.222695,0.295628,0.345964,0.154566,0.652626,-0.0248336,0.144276,0.118475,0.635499,-0.117752,0.276134,0.0255918,0.0461824,0.719298,-0.122072,0.122088,0.217749,0.0619443,0.564962,-0.0591318,-0.270699,-0.00575254,0.119271,-0.167947,-0.0255354,-0.133838,0.0394374,-0.14563,0.560078,-0.266371,-0.155755,0.137211,0.161281,0.794213,0.365877,-0.265555,-0.0884426,0.500687,0.440801,0.342852,0.366284,-0.0328922,0.0152793,0.384904,-0.152079,0.258064,0.230288,0.25288,-0.15148,0.313516,-0.1577,0.150397,-0.46907,-0.531777,0.0728027,0.354427,-0.11472,-0.170492,0.125802,0.0398794,0.644657,0.160246,-0.0670102,-0.0739632,0.00364052,0.25829,-0.223222,0.613454,-0.0926165,-0.445513,0.19317,-0.2592,0.130738,-0.0613006,-0.303104,-0.331293,0.247601,0.0450548,0.144513,0.495309,0.347999,0.513583,0.193263,-0.134075,0.356273,0.318157,-0.110476,-0.10942,0.144902,0.0733878,0.178706,0.36619
