	AKT1	CCNA1	CTNNB1	E2F1	GRB2	MAPK1	MAPK14	MAPK8	MDM2	PDK1	SMAD7	SRC	TSC1	up	down	total
pert_908416	nochange	up	down	nochange	down	nochange	nochange	down	nochange	down	down	down	nochange	1	6	7
pert_908424	nochange	up	down	nochange	down	nochange	nochange	down	nochange	down	nochange	down	down	1	6	7
pert_908426	nochange	up	down	nochange	down	nochange	nochange	down	nochange	down	nochange	down	up	2	5	7
pert_908444	nochange	up	down	nochange	down	nochange	nochange	down	nochange	nochange	down	down	up	2	5	7
pert_908604	nochange	up	down	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	1	6	7
pert_908606	nochange	up	down	nochange	down	nochange	nochange	nochange	down	nochange	down	down	up	2	5	7
pert_908624	nochange	up	down	nochange	down	nochange	nochange	nochange	down	nochange	up	down	up	3	4	7
pert_908632	nochange	up	down	nochange	down	nochange	nochange	nochange	down	up	down	down	nochange	2	5	7
pert_908642	nochange	up	down	nochange	down	nochange	nochange	nochange	down	up	nochange	down	up	3	4	7
pert_908714	nochange	up	down	nochange	down	nochange	nochange	nochange	nochange	up	down	down	up	3	4	7
pert_912718	nochange	up	down	nochange	nochange	down	nochange	down	down	down	nochange	down	nochange	1	6	7
pert_912736	nochange	up	down	nochange	nochange	down	nochange	down	down	nochange	down	down	nochange	1	6	7
pert_912744	nochange	up	down	nochange	nochange	down	nochange	down	down	nochange	nochange	down	down	1	6	7
pert_912746	nochange	up	down	nochange	nochange	down	nochange	down	down	nochange	nochange	down	up	2	5	7
pert_912790	nochange	up	down	nochange	nochange	down	nochange	down	nochange	down	down	down	nochange	1	6	7
pert_912798	nochange	up	down	nochange	nochange	down	nochange	down	nochange	down	nochange	down	down	1	6	7
pert_912800	nochange	up	down	nochange	nochange	down	nochange	down	nochange	down	nochange	down	up	2	5	7
pert_912808	nochange	up	down	nochange	nochange	down	nochange	down	nochange	down	up	down	nochange	2	5	7
pert_912816	nochange	up	down	nochange	nochange	down	nochange	down	nochange	nochange	down	down	down	1	6	7
pert_912818	nochange	up	down	nochange	nochange	down	nochange	down	nochange	nochange	down	down	up	2	5	7
pert_912836	nochange	up	down	nochange	nochange	down	nochange	down	nochange	nochange	up	down	up	3	4	7
pert_913006	nochange	up	down	nochange	nochange	down	nochange	nochange	down	up	down	down	nochange	2	5	7
pert_914896	nochange	up	down	nochange	nochange	nochange	nochange	down	down	down	down	down	nochange	1	6	7
pert_914904	nochange	up	down	nochange	nochange	nochange	nochange	down	down	down	nochange	down	down	1	6	7
pert_914906	nochange	up	down	nochange	nochange	nochange	nochange	down	down	down	nochange	down	up	2	5	7
pert_914924	nochange	up	down	nochange	nochange	nochange	nochange	down	down	nochange	down	down	up	2	5	7
pert_914976	nochange	up	down	nochange	nochange	nochange	nochange	down	nochange	down	down	down	down	1	6	7
pert_914978	nochange	up	down	nochange	nochange	nochange	nochange	down	nochange	down	down	down	up	2	5	7
pert_914996	nochange	up	down	nochange	nochange	nochange	nochange	down	nochange	down	up	down	up	3	4	7
pert_915194	nochange	up	down	nochange	nochange	nochange	nochange	nochange	down	up	down	down	up	3	4	7
pert_945604	nochange	up	nochange	down	down	down	nochange	down	nochange	down	nochange	down	nochange	1	6	7
pert_945794	nochange	up	nochange	down	down	down	nochange	nochange	down	nochange	nochange	down	up	2	5	7
pert_945866	nochange	up	nochange	down	down	down	nochange	nochange	nochange	nochange	down	down	up	2	5	7
pert_947782	nochange	up	nochange	down	down	nochange	nochange	down	nochange	down	down	down	nochange	1	6	7
pert_947792	nochange	up	nochange	down	down	nochange	nochange	down	nochange	down	nochange	down	up	2	5	7
pert_947972	nochange	up	nochange	down	down	nochange	nochange	nochange	down	nochange	down	down	up	2	5	7
pert_952084	nochange	up	nochange	down	nochange	down	nochange	down	down	down	nochange	down	nochange	1	6	7
pert_952156	nochange	up	nochange	down	nochange	down	nochange	down	nochange	down	down	down	nochange	1	6	7
pert_952166	nochange	up	nochange	down	nochange	down	nochange	down	nochange	down	nochange	down	up	2	5	7
pert_954262	nochange	up	nochange	down	nochange	nochange	nochange	down	down	down	down	down	nochange	1	6	7
pert_954272	nochange	up	nochange	down	nochange	nochange	nochange	down	down	down	nochange	down	up	2	5	7
pert_954344	nochange	up	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	up	2	5	7
pert_954362	nochange	up	nochange	down	nochange	nochange	nochange	down	nochange	down	up	down	up	3	4	7
pert_965206	nochange	up	nochange	nochange	down	down	nochange	down	down	down	nochange	down	nochange	1	6	7
pert_965224	nochange	up	nochange	nochange	down	down	nochange	down	down	nochange	down	down	nochange	1	6	7
pert_965232	nochange	up	nochange	nochange	down	down	nochange	down	down	nochange	nochange	down	down	1	6	7
pert_965234	nochange	up	nochange	nochange	down	down	nochange	down	down	nochange	nochange	down	up	2	5	7
pert_965260	nochange	up	nochange	nochange	down	down	nochange	down	down	up	nochange	down	nochange	2	5	7
pert_965278	nochange	up	nochange	nochange	down	down	nochange	down	nochange	down	down	down	nochange	1	6	7
pert_965286	nochange	up	nochange	nochange	down	down	nochange	down	nochange	down	nochange	down	down	1	6	7
pert_965288	nochange	up	nochange	nochange	down	down	nochange	down	nochange	down	nochange	down	up	2	5	7
pert_965296	nochange	up	nochange	nochange	down	down	nochange	down	nochange	down	up	down	nochange	2	5	7
pert_965304	nochange	up	nochange	nochange	down	down	nochange	down	nochange	nochange	down	down	down	1	6	7
pert_965306	nochange	up	nochange	nochange	down	down	nochange	down	nochange	nochange	down	down	up	2	5	7
pert_965324	nochange	up	nochange	nochange	down	down	nochange	down	nochange	nochange	up	down	up	3	4	7
pert_965332	nochange	up	nochange	nochange	down	down	nochange	down	nochange	up	down	down	nochange	2	5	7
pert_965342	nochange	up	nochange	nochange	down	down	nochange	down	nochange	up	nochange	down	up	3	4	7
pert_965466	nochange	up	nochange	nochange	down	down	nochange	nochange	down	nochange	down	down	down	1	6	7
pert_965468	nochange	up	nochange	nochange	down	down	nochange	nochange	down	nochange	down	down	up	2	5	7
pert_965486	nochange	up	nochange	nochange	down	down	nochange	nochange	down	nochange	up	down	up	3	4	7
pert_965494	nochange	up	nochange	nochange	down	down	nochange	nochange	down	up	down	down	nochange	2	5	7
pert_965504	nochange	up	nochange	nochange	down	down	nochange	nochange	down	up	nochange	down	up	3	4	7
pert_965576	nochange	up	nochange	nochange	down	down	nochange	nochange	nochange	up	down	down	up	3	4	7
pert_965594	nochange	up	nochange	nochange	down	down	nochange	nochange	nochange	up	up	down	up	4	3	7
pert_967384	nochange	up	nochange	nochange	down	nochange	nochange	down	down	down	down	down	nochange	1	6	7
pert_967394	nochange	up	nochange	nochange	down	nochange	nochange	down	down	down	nochange	down	up	2	5	7
pert_967412	nochange	up	nochange	nochange	down	nochange	nochange	down	down	nochange	down	down	up	2	5	7
pert_967430	nochange	up	nochange	nochange	down	nochange	nochange	down	down	nochange	up	down	up	3	4	7
pert_967466	nochange	up	nochange	nochange	down	nochange	nochange	down	nochange	down	down	down	up	2	5	7
pert_967484	nochange	up	nochange	nochange	down	nochange	nochange	down	nochange	down	up	down	up	3	4	7
pert_967682	nochange	up	nochange	nochange	down	nochange	nochange	nochange	down	up	down	down	up	3	4	7
pert_967700	nochange	up	nochange	nochange	down	nochange	nochange	nochange	down	up	up	down	up	4	3	7
pert_971120	nochange	up	nochange	nochange	nochange	down	down	down	nochange	down	nochange	down	up	2	5	7
pert_971758	nochange	up	nochange	nochange	nochange	down	nochange	down	down	down	down	down	nochange	1	6	7
pert_971766	nochange	up	nochange	nochange	nochange	down	nochange	down	down	down	nochange	down	down	1	6	7
pert_971768	nochange	up	nochange	nochange	nochange	down	nochange	down	down	down	nochange	down	up	2	5	7
pert_971776	nochange	up	nochange	nochange	nochange	down	nochange	down	down	down	up	down	nochange	2	5	7
pert_971784	nochange	up	nochange	nochange	nochange	down	nochange	down	down	nochange	down	down	down	1	6	7
pert_971786	nochange	up	nochange	nochange	nochange	down	nochange	down	down	nochange	down	down	up	2	5	7
pert_971804	nochange	up	nochange	nochange	nochange	down	nochange	down	down	nochange	up	down	up	3	4	7
pert_971812	nochange	up	nochange	nochange	nochange	down	nochange	down	down	up	down	down	nochange	2	5	7
pert_971822	nochange	up	nochange	nochange	nochange	down	nochange	down	down	up	nochange	down	up	3	4	7
pert_971838	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	down	down	down	down	1	6	7
pert_971840	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	down	down	down	up	2	5	7
pert_971858	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	down	up	down	up	3	4	7
pert_971892	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	up	down	down	down	2	5	7
pert_971894	nochange	up	nochange	nochange	nochange	down	nochange	down	nochange	up	down	down	up	3	4	7
pert_973298	nochange	up	nochange	nochange	nochange	nochange	down	down	nochange	down	down	down	up	2	5	7
pert_973946	nochange	up	nochange	nochange	nochange	nochange	nochange	down	down	down	down	down	up	2	5	7
pert_973964	nochange	up	nochange	nochange	nochange	nochange	nochange	down	down	down	up	down	up	3	4	7
pert_532261	nochange	down	down	down	down	down	nochange	down	nochange	down	nochange	down	nochange	0	8	8
pert_532451	nochange	down	down	down	down	down	nochange	nochange	down	nochange	nochange	down	up	1	7	8
pert_532523	nochange	down	down	down	down	down	nochange	nochange	nochange	nochange	down	down	up	1	7	8
pert_534439	nochange	down	down	down	down	nochange	nochange	down	nochange	down	down	down	nochange	0	8	8
pert_534449	nochange	down	down	down	down	nochange	nochange	down	nochange	down	nochange	down	up	1	7	8
pert_538741	nochange	down	down	down	nochange	down	nochange	down	down	down	nochange	down	nochange	0	8	8
pert_538813	nochange	down	down	down	nochange	down	nochange	down	nochange	down	down	down	nochange	0	8	8
pert_540919	nochange	down	down	down	nochange	nochange	nochange	down	down	down	down	down	nochange	0	8	8
pert_540929	nochange	down	down	down	nochange	nochange	nochange	down	down	down	nochange	down	up	1	7	8
pert_541001	nochange	down	down	down	nochange	nochange	nochange	down	nochange	down	down	down	up	1	7	8
pert_541019	nochange	down	down	down	nochange	nochange	nochange	down	nochange	down	up	down	up	2	6	8
pert_551863	nochange	down	down	nochange	down	down	nochange	down	down	down	nochange	down	nochange	0	8	8
pert_551881	nochange	down	down	nochange	down	down	nochange	down	down	nochange	down	down	nochange	0	8	8
pert_551889	nochange	down	down	nochange	down	down	nochange	down	down	nochange	nochange	down	down	0	8	8
pert_551891	nochange	down	down	nochange	down	down	nochange	down	down	nochange	nochange	down	up	1	7	8
pert_551935	nochange	down	down	nochange	down	down	nochange	down	nochange	down	down	down	nochange	0	8	8
pert_551943	nochange	down	down	nochange	down	down	nochange	down	nochange	down	nochange	down	down	0	8	8
pert_551945	nochange	down	down	nochange	down	down	nochange	down	nochange	down	nochange	down	up	1	7	8
pert_551953	nochange	down	down	nochange	down	down	nochange	down	nochange	down	up	down	nochange	1	7	8
pert_551961	nochange	down	down	nochange	down	down	nochange	down	nochange	nochange	down	down	down	0	8	8
pert_551963	nochange	down	down	nochange	down	down	nochange	down	nochange	nochange	down	down	up	1	7	8
pert_551981	nochange	down	down	nochange	down	down	nochange	down	nochange	nochange	up	down	up	2	6	8
pert_552125	nochange	down	down	nochange	down	down	nochange	nochange	down	nochange	down	down	up	1	7	8
pert_552143	nochange	down	down	nochange	down	down	nochange	nochange	down	nochange	up	down	up	2	6	8
pert_552151	nochange	down	down	nochange	down	down	nochange	nochange	down	up	down	down	nochange	1	7	8
pert_552161	nochange	down	down	nochange	down	down	nochange	nochange	down	up	nochange	down	up	2	6	8
pert_552233	nochange	down	down	nochange	down	down	nochange	nochange	nochange	up	down	down	up	2	6	8
pert_552251	nochange	down	down	nochange	down	down	nochange	nochange	nochange	up	up	down	up	3	5	8
pert_554041	nochange	down	down	nochange	down	nochange	nochange	down	down	down	down	down	nochange	0	8	8
pert_554049	nochange	down	down	nochange	down	nochange	nochange	down	down	down	nochange	down	down	0	8	8
pert_554051	nochange	down	down	nochange	down	nochange	nochange	down	down	down	nochange	down	up	1	7	8
pert_554069	nochange	down	down	nochange	down	nochange	nochange	down	down	nochange	down	down	up	1	7	8
pert_554121	nochange	down	down	nochange	down	nochange	nochange	down	nochange	down	down	down	down	0	8	8
pert_554123	nochange	down	down	nochange	down	nochange	nochange	down	nochange	down	down	down	up	1	7	8
pert_554141	nochange	down	down	nochange	down	nochange	nochange	down	nochange	down	up	down	up	2	6	8
pert_554339	nochange	down	down	nochange	down	nochange	nochange	nochange	down	up	down	down	up	2	6	8
pert_558415	nochange	down	down	nochange	nochange	down	nochange	down	down	down	down	down	nochange	0	8	8
pert_558423	nochange	down	down	nochange	nochange	down	nochange	down	down	down	nochange	down	down	0	8	8
pert_558425	nochange	down	down	nochange	nochange	down	nochange	down	down	down	nochange	down	up	1	7	8
pert_558433	nochange	down	down	nochange	nochange	down	nochange	down	down	down	up	down	nochange	1	7	8
pert_558441	nochange	down	down	nochange	nochange	down	nochange	down	down	nochange	down	down	down	0	8	8
pert_558443	nochange	down	down	nochange	nochange	down	nochange	down	down	nochange	down	down	up	1	7	8
pert_558461	nochange	down	down	nochange	nochange	down	nochange	down	down	nochange	up	down	up	2	6	8
pert_558495	nochange	down	down	nochange	nochange	down	nochange	down	nochange	down	down	down	down	0	8	8
pert_558497	nochange	down	down	nochange	nochange	down	nochange	down	nochange	down	down	down	up	1	7	8
pert_559955	nochange	down	down	nochange	nochange	nochange	down	down	nochange	down	down	down	up	1	7	8
pert_560601	nochange	down	down	nochange	nochange	nochange	nochange	down	down	down	down	down	down	0	8	8
pert_560603	nochange	down	down	nochange	nochange	nochange	nochange	down	down	down	down	down	up	1	7	8
pert_560621	nochange	down	down	nochange	nochange	nochange	nochange	down	down	down	up	down	up	2	6	8
pert_591229	nochange	down	nochange	down	down	down	nochange	down	down	down	nochange	down	nochange	0	8	8
pert_591301	nochange	down	nochange	down	down	down	nochange	down	nochange	down	down	down	nochange	0	8	8
pert_591311	nochange	down	nochange	down	down	down	nochange	down	nochange	down	nochange	down	up	1	7	8
pert_591491	nochange	down	nochange	down	down	down	nochange	nochange	down	nochange	down	down	up	1	7	8
pert_593407	nochange	down	nochange	down	down	nochange	nochange	down	down	down	down	down	nochange	0	8	8
pert_593417	nochange	down	nochange	down	down	nochange	nochange	down	down	down	nochange	down	up	1	7	8
pert_593489	nochange	down	nochange	down	down	nochange	nochange	down	nochange	down	down	down	up	1	7	8
pert_593507	nochange	down	nochange	down	down	nochange	nochange	down	nochange	down	up	down	up	2	6	8
pert_597781	nochange	down	nochange	down	nochange	down	nochange	down	down	down	down	down	nochange	0	8	8
pert_597791	nochange	down	nochange	down	nochange	down	nochange	down	down	down	nochange	down	up	1	7	8
pert_597863	nochange	down	nochange	down	nochange	down	nochange	down	nochange	down	down	down	up	1	7	8
pert_597881	nochange	down	nochange	down	nochange	down	nochange	down	nochange	down	up	down	up	2	6	8
pert_599969	nochange	down	nochange	down	nochange	nochange	nochange	down	down	down	down	down	up	1	7	8
pert_599987	nochange	down	nochange	down	nochange	nochange	nochange	down	down	down	up	down	up	2	6	8
pert_610265	nochange	down	nochange	nochange	down	down	down	down	nochange	down	nochange	down	up	1	7	8
pert_610903	nochange	down	nochange	nochange	down	down	nochange	down	down	down	down	down	nochange	0	8	8
pert_610911	nochange	down	nochange	nochange	down	down	nochange	down	down	down	nochange	down	down	0	8	8
pert_610913	nochange	down	nochange	nochange	down	down	nochange	down	down	down	nochange	down	up	1	7	8
pert_610921	nochange	down	nochange	nochange	down	down	nochange	down	down	down	up	down	nochange	1	7	8
pert_610929	nochange	down	nochange	nochange	down	down	nochange	down	down	nochange	down	down	down	0	8	8
pert_610931	nochange	down	nochange	nochange	down	down	nochange	down	down	nochange	down	down	up	1	7	8
pert_610949	nochange	down	nochange	nochange	down	down	nochange	down	down	nochange	up	down	up	2	6	8
pert_610957	nochange	down	nochange	nochange	down	down	nochange	down	down	up	down	down	nochange	1	7	8
pert_610967	nochange	down	nochange	nochange	down	down	nochange	down	down	up	nochange	down	up	2	6	8
pert_610983	nochange	down	nochange	nochange	down	down	nochange	down	nochange	down	down	down	down	0	8	8
pert_610985	nochange	down	nochange	nochange	down	down	nochange	down	nochange	down	down	down	up	1	7	8
pert_611003	nochange	down	nochange	nochange	down	down	nochange	down	nochange	down	up	down	up	2	6	8
pert_611039	nochange	down	nochange	nochange	down	down	nochange	down	nochange	up	down	down	up	2	6	8
pert_611201	nochange	down	nochange	nochange	down	down	nochange	nochange	down	up	down	down	up	2	6	8
pert_611219	nochange	down	nochange	nochange	down	down	nochange	nochange	down	up	up	down	up	3	5	8
pert_612443	nochange	down	nochange	nochange	down	nochange	down	down	nochange	down	down	down	up	1	7	8
pert_613091	nochange	down	nochange	nochange	down	nochange	nochange	down	down	down	down	down	up	1	7	8
pert_613109	nochange	down	nochange	nochange	down	nochange	nochange	down	down	down	up	down	up	2	6	8
pert_616745	nochange	down	nochange	nochange	nochange	down	down	down	down	down	nochange	down	up	1	7	8
pert_616817	nochange	down	nochange	nochange	nochange	down	down	down	nochange	down	down	down	up	1	7	8
pert_617463	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	down	down	down	0	8	8
pert_617465	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	down	down	up	1	7	8
pert_617483	nochange	down	nochange	nochange	nochange	down	nochange	down	down	down	up	down	up	2	6	8
pert_617517	nochange	down	nochange	nochange	nochange	down	nochange	down	down	up	down	down	down	1	7	8
pert_617519	nochange	down	nochange	nochange	nochange	down	nochange	down	down	up	down	down	up	2	6	8
pert_618923	nochange	down	nochange	nochange	nochange	nochange	down	down	down	down	down	down	up	1	7	8
pert_709327	nochange	nochange	down	down	down	down	nochange	down	down	down	nochange	down	nochange	0	8	8
pert_709399	nochange	nochange	down	down	down	down	nochange	down	nochange	down	down	down	nochange	0	8	8
pert_709409	nochange	nochange	down	down	down	down	nochange	down	nochange	down	nochange	down	up	1	7	8
pert_709589	nochange	nochange	down	down	down	down	nochange	nochange	down	nochange	down	down	up	1	7	8
pert_711505	nochange	nochange	down	down	down	nochange	nochange	down	down	down	down	down	nochange	0	8	8
pert_711515	nochange	nochange	down	down	down	nochange	nochange	down	down	down	nochange	down	up	1	7	8
pert_711587	nochange	nochange	down	down	down	nochange	nochange	down	nochange	down	down	down	up	1	7	8
pert_711605	nochange	nochange	down	down	down	nochange	nochange	down	nochange	down	up	down	up	2	6	8
pert_715879	nochange	nochange	down	down	nochange	down	nochange	down	down	down	down	down	nochange	0	8	8
pert_715961	nochange	nochange	down	down	nochange	down	nochange	down	nochange	down	down	down	up	1	7	8
pert_718067	nochange	nochange	down	down	nochange	nochange	nochange	down	down	down	down	down	up	1	7	8
pert_718085	nochange	nochange	down	down	nochange	nochange	nochange	down	down	down	up	down	up	2	6	8
pert_728363	nochange	nochange	down	nochange	down	down	down	down	nochange	down	nochange	down	up	1	7	8
pert_729001	nochange	nochange	down	nochange	down	down	nochange	down	down	down	down	down	nochange	0	8	8
pert_729009	nochange	nochange	down	nochange	down	down	nochange	down	down	down	nochange	down	down	0	8	8
pert_729011	nochange	nochange	down	nochange	down	down	nochange	down	down	down	nochange	down	up	1	7	8
pert_729019	nochange	nochange	down	nochange	down	down	nochange	down	down	down	up	down	nochange	1	7	8
pert_729027	nochange	nochange	down	nochange	down	down	nochange	down	down	nochange	down	down	down	0	8	8
pert_729029	nochange	nochange	down	nochange	down	down	nochange	down	down	nochange	down	down	up	1	7	8
pert_729047	nochange	nochange	down	nochange	down	down	nochange	down	down	nochange	up	down	up	2	6	8
pert_729081	nochange	nochange	down	nochange	down	down	nochange	down	nochange	down	down	down	down	0	8	8
pert_729083	nochange	nochange	down	nochange	down	down	nochange	down	nochange	down	down	down	up	1	7	8
pert_729101	nochange	nochange	down	nochange	down	down	nochange	down	nochange	down	up	down	up	2	6	8
pert_729299	nochange	nochange	down	nochange	down	down	nochange	nochange	down	up	down	down	up	2	6	8
pert_729317	nochange	nochange	down	nochange	down	down	nochange	nochange	down	up	up	down	up	3	5	8
pert_730541	nochange	nochange	down	nochange	down	nochange	down	down	nochange	down	down	down	up	1	7	8
pert_731187	nochange	nochange	down	nochange	down	nochange	nochange	down	down	down	down	down	down	0	8	8
pert_731189	nochange	nochange	down	nochange	down	nochange	nochange	down	down	down	down	down	up	1	7	8
pert_731207	nochange	nochange	down	nochange	down	nochange	nochange	down	down	down	up	down	up	2	6	8
pert_734843	nochange	nochange	down	nochange	nochange	down	down	down	down	down	nochange	down	up	1	7	8
pert_734915	nochange	nochange	down	nochange	nochange	down	down	down	nochange	down	down	down	up	1	7	8
pert_735561	nochange	nochange	down	nochange	nochange	down	nochange	down	down	down	down	down	down	0	8	8
pert_735563	nochange	nochange	down	nochange	nochange	down	nochange	down	down	down	down	down	up	1	7	8
pert_737021	nochange	nochange	down	nochange	nochange	nochange	down	down	down	down	down	down	up	1	7	8
pert_768367	nochange	nochange	nochange	down	down	down	nochange	down	down	down	down	down	nochange	0	8	8
pert_768377	nochange	nochange	nochange	down	down	down	nochange	down	down	down	nochange	down	up	1	7	8
pert_768449	nochange	nochange	nochange	down	down	down	nochange	down	nochange	down	down	down	up	1	7	8
pert_768467	nochange	nochange	nochange	down	down	down	nochange	down	nochange	down	up	down	up	2	6	8
pert_770555	nochange	nochange	nochange	down	down	nochange	nochange	down	down	down	down	down	up	1	7	8
pert_770573	nochange	nochange	nochange	down	down	nochange	nochange	down	down	down	up	down	up	2	6	8
pert_774929	nochange	nochange	nochange	down	nochange	down	nochange	down	down	down	down	down	up	1	7	8
pert_774947	nochange	nochange	nochange	down	nochange	down	nochange	down	down	down	up	down	up	2	6	8
pert_787331	nochange	nochange	nochange	nochange	down	down	down	down	down	down	nochange	down	up	1	7	8
pert_787403	nochange	nochange	nochange	nochange	down	down	down	down	nochange	down	down	down	up	1	7	8
pert_788049	nochange	nochange	nochange	nochange	down	down	nochange	down	down	down	down	down	down	0	8	8
pert_788051	nochange	nochange	nochange	nochange	down	down	nochange	down	down	down	down	down	up	1	7	8
pert_788069	nochange	nochange	nochange	nochange	down	down	nochange	down	down	down	up	down	up	2	6	8
pert_788105	nochange	nochange	nochange	nochange	down	down	nochange	down	down	up	down	down	up	2	6	8
pert_789509	nochange	nochange	nochange	nochange	down	nochange	down	down	down	down	down	down	up	1	7	8
pert_793883	nochange	nochange	nochange	nochange	nochange	down	down	down	down	down	down	down	up	1	7	8
pert_886555	nochange	up	down	down	down	down	nochange	down	nochange	down	nochange	down	nochange	1	7	8
pert_886745	nochange	up	down	down	down	down	nochange	nochange	down	nochange	nochange	down	up	2	6	8
pert_886817	nochange	up	down	down	down	down	nochange	nochange	nochange	nochange	down	down	up	2	6	8
pert_888733	nochange	up	down	down	down	nochange	nochange	down	nochange	down	down	down	nochange	1	7	8
pert_888743	nochange	up	down	down	down	nochange	nochange	down	nochange	down	nochange	down	up	2	6	8
pert_893035	nochange	up	down	down	nochange	down	nochange	down	down	down	nochange	down	nochange	1	7	8
pert_893107	nochange	up	down	down	nochange	down	nochange	down	nochange	down	down	down	nochange	1	7	8
pert_895213	nochange	up	down	down	nochange	nochange	nochange	down	down	down	down	down	nochange	1	7	8
pert_895223	nochange	up	down	down	nochange	nochange	nochange	down	down	down	nochange	down	up	2	6	8
pert_895295	nochange	up	down	down	nochange	nochange	nochange	down	nochange	down	down	down	up	2	6	8
pert_895313	nochange	up	down	down	nochange	nochange	nochange	down	nochange	down	up	down	up	3	5	8
pert_906157	nochange	up	down	nochange	down	down	nochange	down	down	down	nochange	down	nochange	1	7	8
pert_906175	nochange	up	down	nochange	down	down	nochange	down	down	nochange	down	down	nochange	1	7	8
pert_906183	nochange	up	down	nochange	down	down	nochange	down	down	nochange	nochange	down	down	1	7	8
pert_906185	nochange	up	down	nochange	down	down	nochange	down	down	nochange	nochange	down	up	2	6	8
pert_906229	nochange	up	down	nochange	down	down	nochange	down	nochange	down	down	down	nochange	1	7	8
pert_906237	nochange	up	down	nochange	down	down	nochange	down	nochange	down	nochange	down	down	1	7	8
pert_906239	nochange	up	down	nochange	down	down	nochange	down	nochange	down	nochange	down	up	2	6	8
pert_906247	nochange	up	down	nochange	down	down	nochange	down	nochange	down	up	down	nochange	2	6	8
pert_906255	nochange	up	down	nochange	down	down	nochange	down	nochange	nochange	down	down	down	1	7	8
pert_906257	nochange	up	down	nochange	down	down	nochange	down	nochange	nochange	down	down	up	2	6	8
pert_906275	nochange	up	down	nochange	down	down	nochange	down	nochange	nochange	up	down	up	3	5	8
pert_906419	nochange	up	down	nochange	down	down	nochange	nochange	down	nochange	down	down	up	2	6	8
pert_906437	nochange	up	down	nochange	down	down	nochange	nochange	down	nochange	up	down	up	3	5	8
pert_906445	nochange	up	down	nochange	down	down	nochange	nochange	down	up	down	down	nochange	2	6	8
pert_906455	nochange	up	down	nochange	down	down	nochange	nochange	down	up	nochange	down	up	3	5	8
pert_906527	nochange	up	down	nochange	down	down	nochange	nochange	nochange	up	down	down	up	3	5	8
pert_906545	nochange	up	down	nochange	down	down	nochange	nochange	nochange	up	up	down	up	4	4	8
pert_908335	nochange	up	down	nochange	down	nochange	nochange	down	down	down	down	down	nochange	1	7	8
pert_908343	nochange	up	down	nochange	down	nochange	nochange	down	down	down	nochange	down	down	1	7	8
pert_908345	nochange	up	down	nochange	down	nochange	nochange	down	down	down	nochange	down	up	2	6	8
pert_908363	nochange	up	down	nochange	down	nochange	nochange	down	down	nochange	down	down	up	2	6	8
pert_908415	nochange	up	down	nochange	down	nochange	nochange	down	nochange	down	down	down	down	1	7	8
pert_908417	nochange	up	down	nochange	down	nochange	nochange	down	nochange	down	down	down	up	2	6	8
pert_908435	nochange	up	down	nochange	down	nochange	nochange	down	nochange	down	up	down	up	3	5	8
pert_908633	nochange	up	down	nochange	down	nochange	nochange	nochange	down	up	down	down	up	3	5	8
pert_912709	nochange	up	down	nochange	nochange	down	nochange	down	down	down	down	down	nochange	1	7	8
pert_912717	nochange	up	down	nochange	nochange	down	nochange	down	down	down	nochange	down	down	1	7	8
pert_912719	nochange	up	down	nochange	nochange	down	nochange	down	down	down	nochange	down	up	2	6	8
pert_912727	nochange	up	down	nochange	nochange	down	nochange	down	down	down	up	down	nochange	2	6	8
pert_912735	nochange	up	down	nochange	nochange	down	nochange	down	down	nochange	down	down	down	1	7	8
pert_912737	nochange	up	down	nochange	nochange	down	nochange	down	down	nochange	down	down	up	2	6	8
pert_912755	nochange	up	down	nochange	nochange	down	nochange	down	down	nochange	up	down	up	3	5	8
pert_912789	nochange	up	down	nochange	nochange	down	nochange	down	nochange	down	down	down	down	1	7	8
pert_912791	nochange	up	down	nochange	nochange	down	nochange	down	nochange	down	down	down	up	2	6	8
pert_914249	nochange	up	down	nochange	nochange	nochange	down	down	nochange	down	down	down	up	2	6	8
pert_914895	nochange	up	down	nochange	nochange	nochange	nochange	down	down	down	down	down	down	1	7	8
pert_914897	nochange	up	down	nochange	nochange	nochange	nochange	down	down	down	down	down	up	2	6	8
pert_914915	nochange	up	down	nochange	nochange	nochange	nochange	down	down	down	up	down	up	3	5	8
pert_945523	nochange	up	nochange	down	down	down	nochange	down	down	down	nochange	down	nochange	1	7	8
pert_945595	nochange	up	nochange	down	down	down	nochange	down	nochange	down	down	down	nochange	1	7	8
pert_945605	nochange	up	nochange	down	down	down	nochange	down	nochange	down	nochange	down	up	2	6	8
pert_945785	nochange	up	nochange	down	down	down	nochange	nochange	down	nochange	down	down	up	2	6	8
pert_947701	nochange	up	nochange	down	down	nochange	nochange	down	down	down	down	down	nochange	1	7	8
pert_947711	nochange	up	nochange	down	down	nochange	nochange	down	down	down	nochange	down	up	2	6	8
pert_947783	nochange	up	nochange	down	down	nochange	nochange	down	nochange	down	down	down	up	2	6	8
