AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_539595 nochange down down down nochange down up down nochange up down down down 2 8 10
pert_539613 nochange down down down nochange down up down nochange up up down down 3 7 10
pert_539703 nochange down down down nochange down up nochange down down down down down 1 9 10
pert_539721 nochange down down down nochange down up nochange down down up down down 2 8 10
pert_539757 nochange down down down nochange down up nochange down up down down down 2 8 10
pert_539775 nochange down down down nochange down up nochange down up up down down 3 7 10
pert_541647 nochange down down down nochange nochange up down down down down down down 1 9 10
pert_541649 nochange down down down nochange nochange up down down down down down up 2 8 10
pert_541665 nochange down down down nochange nochange up down down down up down down 2 8 10
pert_541667 nochange down down down nochange nochange up down down down up down up 3 7 10
pert_541701 nochange down down down nochange nochange up down down up down down down 2 8 10
pert_541703 nochange down down down nochange nochange up down down up down down up 3 7 10
pert_541719 nochange down down down nochange nochange up down down up up down down 3 7 10
pert_541721 nochange down down down nochange nochange up down down up up down up 4 6 10
pert_543107 nochange down down down nochange up nochange down down down down down up 2 8 10
pert_543593 nochange down down down nochange up nochange up down down down down up 3 7 10
pert_543845 nochange down down down nochange up up down down down nochange down up 3 7 10
pert_543863 nochange down down down nochange up up down down nochange down down up 3 7 10
pert_543881 nochange down down down nochange up up down down nochange up down up 4 6 10
pert_543899 nochange down down down nochange up up down down up nochange down up 4 6 10
pert_543917 nochange down down down nochange up up down nochange down down down up 3 7 10
pert_543935 nochange down down down nochange up up down nochange down up down up 4 6 10
pert_543971 nochange down down down nochange up up down nochange up down down up 4 6 10
pert_544079 nochange down down down nochange up up nochange down down down down up 3 7 10
pert_544097 nochange down down down nochange up up nochange down down up down up 4 6 10
pert_544133 nochange down down down nochange up up nochange down up down down up 4 6 10
pert_544151 nochange down down down nochange up up nochange down up up down up 5 5 10
pert_544331 nochange down down down nochange up up up down down nochange down up 4 6 10
pert_544349 nochange down down down nochange up up up down nochange down down up 4 6 10
pert_544367 nochange down down down nochange up up up down nochange up down up 5 5 10
pert_544385 nochange down down down nochange up up up down up nochange down up 5 5 10
pert_544403 nochange down down down nochange up up up nochange down down down up 4 6 10
pert_544421 nochange down down down nochange up up up nochange down up down up 5 5 10
pert_544457 nochange down down down nochange up up up nochange up down down up 5 5 10
pert_544475 nochange down down down nochange up up up nochange up up down up 6 4 10
pert_551207 nochange down down nochange down down down down nochange down down down up 1 9 10
pert_551369 nochange down down nochange down down down nochange down down down down up 1 9 10
pert_551693 nochange down down nochange down down down up nochange down down down up 2 8 10
pert_551853 nochange down down nochange down down nochange down down down down down down 0 10 10
pert_551855 nochange down down nochange down down nochange down down down down down up 1 9 10
pert_551871 nochange down down nochange down down nochange down down down up down down 1 9 10
pert_551873 nochange down down nochange down down nochange down down down up down up 2 8 10
pert_551909 nochange down down nochange down down nochange down down up down down up 2 8 10
pert_551927 nochange down down nochange down down nochange down down up up down up 3 7 10
pert_552339 nochange down down nochange down down nochange up down down down down down 1 9 10
pert_552357 nochange down down nochange down down nochange up down down up down down 2 8 10
pert_552395 nochange down down nochange down down nochange up down up down down up 3 7 10
pert_552583 nochange down down nochange down down up down down down down down nochange 1 9 10
pert_552591 nochange down down nochange down down up down down down nochange down down 1 9 10
pert_552593 nochange down down nochange down down up down down down nochange down up 2 8 10
pert_552601 nochange down down nochange down down up down down down up down nochange 2 8 10
pert_552609 nochange down down nochange down down up down down nochange down down down 1 9 10
pert_552611 nochange down down nochange down down up down down nochange down down up 2 8 10
pert_552627 nochange down down nochange down down up down down nochange up down down 2 8 10
pert_552629 nochange down down nochange down down up down down nochange up down up 3 7 10
pert_552637 nochange down down nochange down down up down down up down down nochange 2 8 10
pert_552645 nochange down down nochange down down up down down up nochange down down 2 8 10
pert_552647 nochange down down nochange down down up down down up nochange down up 3 7 10
pert_552655 nochange down down nochange down down up down down up up down nochange 3 7 10
pert_552663 nochange down down nochange down down up down nochange down down down down 1 9 10
pert_552665 nochange down down nochange down down up down nochange down down down up 2 8 10
pert_552681 nochange down down nochange down down up down nochange down up down down 2 8 10
pert_552683 nochange down down nochange down down up down nochange down up down up 3 7 10
pert_552717 nochange down down nochange down down up down nochange up down down down 2 8 10
pert_552719 nochange down down nochange down down up down nochange up down down up 3 7 10
pert_552735 nochange down down nochange down down up down nochange up up down down 3 7 10
pert_552737 nochange down down nochange down down up down nochange up up down up 4 6 10
pert_552825 nochange down down nochange down down up nochange down down down down down 1 9 10
pert_552827 nochange down down nochange down down up nochange down down down down up 2 8 10
pert_552843 nochange down down nochange down down up nochange down down up down down 2 8 10
pert_552845 nochange down down nochange down down up nochange down down up down up 3 7 10
pert_552879 nochange down down nochange down down up nochange down up down down down 2 8 10
pert_552881 nochange down down nochange down down up nochange down up down down up 3 7 10
pert_552897 nochange down down nochange down down up nochange down up up down down 3 7 10
pert_552899 nochange down down nochange down down up nochange down up up down up 4 6 10
pert_553069 nochange down down nochange down down up up down down down down nochange 2 8 10
pert_553077 nochange down down nochange down down up up down down nochange down down 2 8 10
pert_553087 nochange down down nochange down down up up down down up down nochange 3 7 10
pert_553095 nochange down down nochange down down up up down nochange down down down 2 8 10
pert_553113 nochange down down nochange down down up up down nochange up down down 3 7 10
pert_553123 nochange down down nochange down down up up down up down down nochange 3 7 10
pert_553131 nochange down down nochange down down up up down up nochange down down 3 7 10
pert_553141 nochange down down nochange down down up up down up up down nochange 4 6 10
pert_553149 nochange down down nochange down down up up nochange down down down down 2 8 10
pert_553167 nochange down down nochange down down up up nochange down up down down 3 7 10
pert_553203 nochange down down nochange down down up up nochange up down down down 3 7 10
pert_553221 nochange down down nochange down down up up nochange up up down down 4 6 10
pert_553313 nochange down down nochange down nochange down down down down down down up 1 9 10
pert_553799 nochange down down nochange down nochange down up down down down down up 2 8 10
pert_554769 nochange down down nochange down nochange up down down down down down down 1 9 10
pert_554771 nochange down down nochange down nochange up down down down down down up 2 8 10
pert_554787 nochange down down nochange down nochange up down down down up down down 2 8 10
pert_554789 nochange down down nochange down nochange up down down down up down up 3 7 10
pert_554823 nochange down down nochange down nochange up down down up down down down 2 8 10
pert_554825 nochange down down nochange down nochange up down down up down down up 3 7 10
pert_554841 nochange down down nochange down nochange up down down up up down down 3 7 10
pert_554843 nochange down down nochange down nochange up down down up up down up 4 6 10
pert_555255 nochange down down nochange down nochange up up down down down down down 2 8 10
pert_555257 nochange down down nochange down nochange up up down down down down up 3 7 10
pert_555273 nochange down down nochange down nochange up up down down up down down 3 7 10
pert_555275 nochange down down nochange down nochange up up down down up down up 4 6 10
pert_555309 nochange down down nochange down nochange up up down up down down down 3 7 10
pert_555311 nochange down down nochange down nochange up up down up down down up 4 6 10
pert_555327 nochange down down nochange down nochange up up down up up down down 4 6 10
pert_555329 nochange down down nochange down nochange up up down up up down up 5 5 10
pert_556227 nochange down down nochange down up nochange down down down down down down 1 9 10
pert_556229 nochange down down nochange down up nochange down down down down down up 2 8 10
pert_556247 nochange down down nochange down up nochange down down down up down up 3 7 10
pert_556283 nochange down down nochange down up nochange down down up down down up 3 7 10
pert_556713 nochange down down nochange down up nochange up down down down down down 2 8 10
pert_556715 nochange down down nochange down up nochange up down down down down up 3 7 10
pert_556733 nochange down down nochange down up nochange up down down up down up 4 6 10
pert_556769 nochange down down nochange down up nochange up down up down down up 4 6 10
pert_556961 nochange down down nochange down up up down down down down nochange up 3 7 10
pert_556967 nochange down down nochange down up up down down down nochange down up 3 7 10
pert_556979 nochange down down nochange down up up down down down up nochange up 4 6 10
pert_556985 nochange down down nochange down up up down down nochange down down up 3 7 10
pert_557003 nochange down down nochange down up up down down nochange up down up 4 6 10
pert_557021 nochange down down nochange down up up down down up nochange down up 4 6 10
pert_557039 nochange down down nochange down up up down nochange down down down up 3 7 10
pert_557057 nochange down down nochange down up up down nochange down up down up 4 6 10
pert_557093 nochange down down nochange down up up down nochange up down down up 4 6 10
pert_557201 nochange down down nochange down up up nochange down down down down up 3 7 10
pert_557219 nochange down down nochange down up up nochange down down up down up 4 6 10
pert_557255 nochange down down nochange down up up nochange down up down down up 4 6 10
pert_557273 nochange down down nochange down up up nochange down up up down up 5 5 10
pert_557453 nochange down down nochange down up up up down down nochange down up 4 6 10
pert_557471 nochange down down nochange down up up up down nochange down down up 4 6 10
pert_557489 nochange down down nochange down up up up down nochange up down up 5 5 10
pert_557507 nochange down down nochange down up up up down up nochange down up 5 5 10
pert_557525 nochange down down nochange down up up up nochange down down down up 4 6 10
pert_557543 nochange down down nochange down up up up nochange down up down up 5 5 10
pert_557579 nochange down down nochange down up up up nochange up down down up 5 5 10
pert_557597 nochange down down nochange down up up up nochange up up down up 6 4 10
pert_557687 nochange down down nochange nochange down down down down down down down up 1 9 10
pert_559143 nochange down down nochange nochange down up down down down down down down 1 9 10
pert_559161 nochange down down nochange nochange down up down down down up down down 2 8 10
pert_559197 nochange down down nochange nochange down up down down up down down down 2 8 10
pert_559215 nochange down down nochange nochange down up down down up up down down 3 7 10
pert_563519 nochange down down nochange nochange up up down down down down down up 3 7 10
pert_563537 nochange down down nochange nochange up up down down down up down up 4 6 10
pert_563573 nochange down down nochange nochange up up down down up down down up 4 6 10
pert_564005 nochange down down nochange nochange up up up down down down down up 4 6 10
pert_564023 nochange down down nochange nochange up up up down down up down up 5 5 10
pert_564059 nochange down down nochange nochange up up up down up down down up 5 5 10
pert_564077 nochange down down nochange nochange up up up down up up down up 6 4 10
pert_591221 nochange down nochange down down down nochange down down down down down up 1 9 10
pert_591239 nochange down nochange down down down nochange down down down up down up 2 8 10
pert_591707 nochange down nochange down down down nochange up down down down down up 2 8 10
pert_591725 nochange down nochange down down down nochange up down down up down up 3 7 10
pert_591959 nochange down nochange down down down up down down down nochange down up 2 8 10
pert_591977 nochange down nochange down down down up down down nochange down down up 2 8 10
pert_591995 nochange down nochange down down down up down down nochange up down up 3 7 10
pert_592013 nochange down nochange down down down up down down up nochange down up 3 7 10
pert_592031 nochange down nochange down down down up down nochange down down down up 2 8 10
pert_592049 nochange down nochange down down down up down nochange down up down up 3 7 10
pert_592085 nochange down nochange down down down up down nochange up down down up 3 7 10
pert_592103 nochange down nochange down down down up down nochange up up down up 4 6 10
pert_592193 nochange down nochange down down down up nochange down down down down up 2 8 10
pert_592211 nochange down nochange down down down up nochange down down up down up 3 7 10
pert_592247 nochange down nochange down down down up nochange down up down down up 3 7 10
pert_592265 nochange down nochange down down down up nochange down up up down up 4 6 10
pert_592445 nochange down nochange down down down up up down down nochange down up 3 7 10
pert_592463 nochange down nochange down down down up up down nochange down down up 3 7 10
pert_592481 nochange down nochange down down down up up down nochange up down up 4 6 10
pert_592499 nochange down nochange down down down up up down up nochange down up 4 6 10
pert_592517 nochange down nochange down down down up up nochange down down down up 3 7 10
pert_592535 nochange down nochange down down down up up nochange down up down up 4 6 10
pert_592571 nochange down nochange down down down up up nochange up down down up 4 6 10
pert_592589 nochange down nochange down down down up up nochange up up down up 5 5 10
pert_594137 nochange down nochange down down nochange up down down down down down up 2 8 10
pert_594155 nochange down nochange down down nochange up down down down up down up 3 7 10
pert_594191 nochange down nochange down down nochange up down down up down down up 3 7 10
pert_594209 nochange down nochange down down nochange up down down up up down up 4 6 10
pert_594623 nochange down nochange down down nochange up up down down down down up 3 7 10
pert_594641 nochange down nochange down down nochange up up down down up down up 4 6 10
pert_594677 nochange down nochange down down nochange up up down up down down up 4 6 10
pert_594695 nochange down nochange down down nochange up up down up up down up 5 5 10
pert_595595 nochange down nochange down down up nochange down down down down down up 2 8 10
pert_596081 nochange down nochange down down up nochange up down down down down up 3 7 10
pert_596567 nochange down nochange down down up up nochange down down down down up 3 7 10
pert_596819 nochange down nochange down down up up up down down nochange down up 4 6 10
pert_596891 nochange down nochange down down up up up nochange down down down up 4 6 10
pert_596909 nochange down nochange down down up up up nochange down up down up 5 5 10
pert_598511 nochange down nochange down nochange down up down down down down down up 2 8 10
pert_598529 nochange down nochange down nochange down up down down down up down up 3 7 10
pert_598565 nochange down nochange down nochange down up down down up down down up 3 7 10
pert_598583 nochange down nochange down nochange down up down down up up down up 4 6 10
pert_603371 nochange down nochange down nochange up up up down down down down up 4 6 10
pert_603389 nochange down nochange down nochange up up up down down up down up 5 5 10
pert_610175 nochange down nochange nochange down down down down down down down down up 1 9 10
pert_610661 nochange down nochange nochange down down down up down down down down up 2 8 10
pert_611633 nochange down nochange nochange down down up down down down down down up 2 8 10
pert_611651 nochange down nochange nochange down down up down down down up down up 3 7 10
pert_612119 nochange down nochange nochange down down up up down down down down up 3 7 10
pert_614549 nochange down nochange nochange down up down down down down down down up 2 8 10
pert_709319 nochange nochange down down down down nochange down down down down down up 1 9 10
pert_709337 nochange nochange down down down down nochange down down down up down up 2 8 10
pert_709373 nochange nochange down down down down nochange down down up down down up 2 8 10
pert_710047 nochange nochange down down down down up down down down down down nochange 1 9 10
pert_710055 nochange nochange down down down down up down down down nochange down down 1 9 10
pert_710057 nochange nochange down down down down up down down down nochange down up 2 8 10
pert_710065 nochange nochange down down down down up down down down up down nochange 2 8 10
pert_710073 nochange nochange down down down down up down down nochange down down down 1 9 10
pert_710075 nochange nochange down down down down up down down nochange down down up 2 8 10
pert_710091 nochange nochange down down down down up down down nochange up down down 2 8 10
pert_710093 nochange nochange down down down down up down down nochange up down up 3 7 10
pert_710101 nochange nochange down down down down up down down up down down nochange 2 8 10
pert_710109 nochange nochange down down down down up down down up nochange down down 2 8 10
pert_710111 nochange nochange down down down down up down down up nochange down up 3 7 10
pert_710119 nochange nochange down down down down up down down up up down nochange 3 7 10
pert_710127 nochange nochange down down down down up down nochange down down down down 1 9 10
pert_710129 nochange nochange down down down down up down nochange down down down up 2 8 10
pert_710145 nochange nochange down down down down up down nochange down up down down 2 8 10
pert_710147 nochange nochange down down down down up down nochange down up down up 3 7 10
pert_710181 nochange nochange down down down down up down nochange up down down down 2 8 10
pert_710183 nochange nochange down down down down up down nochange up down down up 3 7 10
pert_710199 nochange nochange down down down down up down nochange up up down down 3 7 10
pert_710201 nochange nochange down down down down up down nochange up up down up 4 6 10
pert_710289 nochange nochange down down down down up nochange down down down down down 1 9 10
pert_710291 nochange nochange down down down down up nochange down down down down up 2 8 10
pert_710307 nochange nochange down down down down up nochange down down up down down 2 8 10
pert_710309 nochange nochange down down down down up nochange down down up down up 3 7 10
pert_710343 nochange nochange down down down down up nochange down up down down down 2 8 10
pert_710345 nochange nochange down down down down up nochange down up down down up 3 7 10
pert_710361 nochange nochange down down down down up nochange down up up down down 3 7 10
pert_710363 nochange nochange down down down down up nochange down up up down up 4 6 10
pert_710533 nochange nochange down down down down up up down down down down nochange 2 8 10
pert_710541 nochange nochange down down down down up up down down nochange down down 2 8 10
pert_710551 nochange nochange down down down down up up down down up down nochange 3 7 10
pert_710559 nochange nochange down down down down up up down nochange down down down 2 8 10
pert_710577 nochange nochange down down down down up up down nochange up down down 3 7 10
pert_710587 nochange nochange down down down down up up down up down down nochange 3 7 10
pert_710595 nochange nochange down down down down up up down up nochange down down 3 7 10
pert_710605 nochange nochange down down down down up up down up up down nochange 4 6 10
pert_710613 nochange nochange down down down down up up nochange down down down down 2 8 10
pert_710631 nochange nochange down down down down up up nochange down up down down 3 7 10
pert_710667 nochange nochange down down down down up up nochange up down down down 3 7 10
pert_710685 nochange nochange down down down down up up nochange up up down down 4 6 10
pert_712233 nochange nochange down down down nochange up down down down down down down 1 9 10
pert_712235 nochange nochange down down down nochange up down down down down down up 2 8 10
pert_712251 nochange nochange down down down nochange up down down down up down down 2 8 10
pert_712253 nochange nochange down down down nochange up down down down up down up 3 7 10
pert_712287 nochange nochange down down down nochange up down down up down down down 2 8 10
pert_712289 nochange nochange down down down nochange up down down up down down up 3 7 10
pert_712305 nochange nochange down down down nochange up down down up up down down 3 7 10
pert_712307 nochange nochange down down down nochange up down down up up down up 4 6 10
pert_712719 nochange nochange down down down nochange up up down down down down down 2 8 10
pert_712721 nochange nochange down down down nochange up up down down down down up 3 7 10
pert_712737 nochange nochange down down down nochange up up down down up down down 3 7 10
pert_712739 nochange nochange down down down nochange up up down down up down up 4 6 10
pert_712773 nochange nochange down down down nochange up up down up down down down 3 7 10
pert_712775 nochange nochange down down down nochange up up down up down down up 4 6 10
pert_712791 nochange nochange down down down nochange up up down up up down down 4 6 10
pert_712793 nochange nochange down down down nochange up up down up up down up 5 5 10
pert_713693 nochange nochange down down down up nochange down down down down down up 2 8 10
pert_714179 nochange nochange down down down up nochange up down down down down up 3 7 10
pert_714425 nochange nochange down down down up up down down down down nochange up 3 7 10
pert_714431 nochange nochange down down down up up down down down nochange down up 3 7 10
pert_714443 nochange nochange down down down up up down down down up nochange up 4 6 10
pert_714449 nochange nochange down down down up up down down nochange down down up 3 7 10
pert_714467 nochange nochange down down down up up down down nochange up down up 4 6 10
pert_714485 nochange nochange down down down up up down down up nochange down up 4 6 10
pert_714503 nochange nochange down down down up up down nochange down down down up 3 7 10
pert_714521 nochange nochange down down down up up down nochange down up down up 4 6 10
pert_714557 nochange nochange down down down up up down nochange up down down up 4 6 10
pert_714665 nochange nochange down down down up up nochange down down down down up 3 7 10
pert_714683 nochange nochange down down down up up nochange down down up down up 4 6 10
pert_714719 nochange nochange down down down up up nochange down up down down up 4 6 10
pert_714737 nochange nochange down down down up up nochange down up up down up 5 5 10
pert_714917 nochange nochange down down down up up up down down nochange down up 4 6 10
pert_714935 nochange nochange down down down up up up down nochange down down up 4 6 10
pert_714953 nochange nochange down down down up up up down nochange up down up 5 5 10
pert_714971 nochange nochange down down down up up up down up nochange down up 5 5 10
pert_714989 nochange nochange down down down up up up nochange down down down up 4 6 10
pert_715007 nochange nochange down down down up up up nochange down up down up 5 5 10
pert_715043 nochange nochange down down down up up up nochange up down down up 5 5 10
pert_715061 nochange nochange down down down up up up nochange up up down up 6 4 10
pert_716607 nochange nochange down down nochange down up down down down down down down 1 9 10
pert_716625 nochange nochange down down nochange down up down down down up down down 2 8 10
pert_716661 nochange nochange down down nochange down up down down up down down down 2 8 10
pert_716679 nochange nochange down down nochange down up down down up up down down 3 7 10
pert_720983 nochange nochange down down nochange up up down down down down down up 3 7 10
pert_721001 nochange nochange down down nochange up up down down down up down up 4 6 10
pert_721037 nochange nochange down down nochange up up down down up down down up 4 6 10
pert_721469 nochange nochange down down nochange up up up down down down down up 4 6 10
pert_721487 nochange nochange down down nochange up up up down down up down up 5 5 10
pert_721523 nochange nochange down down nochange up up up down up down down up 5 5 10
pert_721541 nochange nochange down down nochange up up up down up up down up 6 4 10
pert_728273 nochange nochange down nochange down down down down down down down down up 1 9 10
pert_728759 nochange nochange down nochange down down down up down down down down up 2 8 10
pert_729729 nochange nochange down nochange down down up down down down down down down 1 9 10
pert_729731 nochange nochange down nochange down down up down down down down down up 2 8 10
pert_729747 nochange nochange down nochange down down up down down down up down down 2 8 10
pert_729749 nochange nochange down nochange down down up down down down up down up 3 7 10
pert_729783 nochange nochange down nochange down down up down down up down down down 2 8 10
pert_729785 nochange nochange down nochange down down up down down up down down up 3 7 10
pert_729801 nochange nochange down nochange down down up down down up up down down 3 7 10
pert_729803 nochange nochange down nochange down down up down down up up down up 4 6 10
pert_730215 nochange nochange down nochange down down up up down down down down down 2 8 10
pert_730233 nochange nochange down nochange down down up up down down up down down 3 7 10
pert_730269 nochange nochange down nochange down down up up down up down down down 3 7 10
pert_730287 nochange nochange down nochange down down up up down up up down down 4 6 10
pert_734105 nochange nochange down nochange down up up down down down down down up 3 7 10
pert_734123 nochange nochange down nochange down up up down down down up down up 4 6 10
pert_734159 nochange nochange down nochange down up up down down up down down up 4 6 10
pert_734591 nochange nochange down nochange down up up up down down down down up 4 6 10
pert_734609 nochange nochange down nochange down up up up down down up down up 5 5 10
pert_734645 nochange nochange down nochange down up up up down up down down up 5 5 10
pert_734663 nochange nochange down nochange down up up up down up up down up 6 4 10
pert_769097 nochange nochange nochange down down down up down down down down down up 2 8 10
pert_769115 nochange nochange nochange down down down up down down down up down up 3 7 10
pert_769151 nochange nochange nochange down down down up down down up down down up 3 7 10
pert_769169 nochange nochange nochange down down down up down down up up down up 4 6 10
pert_769583 nochange nochange nochange down down down up up down down down down up 3 7 10
pert_769637 nochange nochange nochange down down down up up down up down down up 4 6 10
pert_769655 nochange nochange nochange down down down up up down up up down up 5 5 10
pert_773957 nochange nochange nochange down down up up up down down down down up 4 6 10
pert_773975 nochange nochange nochange down down up up up down down up down up 5 5 10
pert_886465 nochange up down down down down nochange down down down down down nochange 1 9 10
pert_886475 nochange up down down down down nochange down down down nochange down up 2 8 10
pert_886493 nochange up down down down down nochange down down nochange down down up 2 8 10
pert_886547 nochange up down down down down nochange down nochange down down down up 2 8 10
pert_886565 nochange up down down down down nochange down nochange down up down up 3 7 10
pert_886601 nochange up down down down down nochange down nochange up down down up 3 7 10
pert_886709 nochange up down down down down nochange nochange down down down down up 2 8 10
pert_886727 nochange up down down down down nochange nochange down down up down up 3 7 10
pert_886951 nochange up down down down down nochange up down down down down nochange 2 8 10
pert_887203 nochange up down down down down up down down down nochange down nochange 2 8 10
pert_887221 nochange up down down down down up down down nochange down down nochange 2 8 10
pert_887229 nochange up down down down down up down down nochange nochange down down 2 8 10
pert_887231 nochange up down down down down up down down nochange nochange down up 3 7 10
pert_887239 nochange up down down down down up down down nochange up down nochange 3 7 10
pert_887257 nochange up down down down down up down down up nochange down nochange 3 7 10
pert_887275 nochange up down down down down up down nochange down down down nochange 2 8 10
pert_887283 nochange up down down down down up down nochange down nochange down down 2 8 10
pert_887285 nochange up down down down down up down nochange down nochange down up 3 7 10
pert_887293 nochange up down down down down up down nochange down up down nochange 3 7 10
pert_887301 nochange up down down down down up down nochange nochange down down down 2 8 10
pert_887303 nochange up down down down down up down nochange nochange down down up 3 7 10
pert_887319 nochange up down down down down up down nochange nochange up down down 3 7 10
pert_887321 nochange up down down down down up down nochange nochange up down up 4 6 10
pert_887329 nochange up down down down down up down nochange up down down nochange 3 7 10
pert_887337 nochange up down down down down up down nochange up nochange down down 3 7 10
pert_887339 nochange up down down down down up down nochange up nochange down up 4 6 10
pert_887347 nochange up down down down down up down nochange up up down nochange 4 6 10
pert_887437 nochange up down down down down up nochange down down down down nochange 2 8 10
pert_887445 nochange up down down down down up nochange down down nochange down down 2 8 10
pert_887447 nochange up down down down down up nochange down down nochange down up 3 7 10
pert_887455 nochange up down down down down up nochange down down up down nochange 3 7 10
pert_887463 nochange up down down down down up nochange down nochange down down down 2 8 10
pert_887465 nochange up down down down down up nochange down nochange down down up 3 7 10
pert_887481 nochange up down down down down up nochange down nochange up down down 3 7 10
pert_887483 nochange up down down down down up nochange down nochange up down up 4 6 10
pert_887491 nochange up down down down down up nochange down up down down nochange 3 7 10
pert_887499 nochange up down down down down up nochange down up nochange down down 3 7 10
pert_887501 nochange up down down down down up nochange down up nochange down up 4 6 10
pert_887509 nochange up down down down down up nochange down up up down nochange 4 6 10
pert_887517 nochange up down down down down up nochange nochange down down down down 2 8 10
pert_887519 nochange up down down down down up nochange nochange down down down up 3 7 10
pert_887535 nochange up down down down down up nochange nochange down up down down 3 7 10
pert_887537 nochange up down down down down up nochange nochange down up down up 4 6 10
pert_887571 nochange up down down down down up nochange nochange up down down down 3 7 10
pert_887573 nochange up down down down down up nochange nochange up down down up 4 6 10
pert_887589 nochange up down down down down up nochange nochange up up down down 4 6 10
pert_887591 nochange up down down down down up nochange nochange up up down up 5 5 10
pert_887689 nochange up down down down down up up down down nochange down nochange 3 7 10
pert_887707 nochange up down down down down up up down nochange down down nochange 3 7 10
pert_887715 nochange up down down down down up up down nochange nochange down down 3 7 10
pert_887725 nochange up down down down down up up down nochange up down nochange 4 6 10
pert_887743 nochange up down down down down up up down up nochange down nochange 4 6 10
pert_887761 nochange up down down down down up up nochange down down down nochange 3 7 10
pert_887769 nochange up down down down down up up nochange down nochange down down 3 7 10
pert_887779 nochange up down down down down up up nochange down up down nochange 4 6 10
pert_887787 nochange up down down down down up up nochange nochange down down down 3 7 10
pert_887805 nochange up down down down down up up nochange nochange up down down 4 6 10
pert_887815 nochange up down down down down up up nochange up down down nochange 4 6 10
pert_887823 nochange up down down down down up up nochange up nochange down down 4 6 10
pert_887833 nochange up down down down down up up nochange up up down nochange 5 5 10
pert_888653 nochange up down down down nochange nochange down down down down down up 2 8 10
pert_888671 nochange up down down down nochange nochange down down down up down up 3 7 10
pert_889139 nochange up down down down nochange nochange up down down down down up 3 7 10
pert_889157 nochange up down down down nochange nochange up down down up down up 4 6 10
pert_889381 nochange up down down down nochange up down down down down down nochange 2 8 10
pert_889389 nochange up down down down nochange up down down down nochange down down 2 8 10
pert_889391 nochange up down down down nochange up down down down nochange down up 3 7 10
pert_889399 nochange up down down down nochange up down down down up down nochange 3 7 10
pert_889407 nochange up down down down nochange up down down nochange down down down 2 8 10
pert_889409 nochange up down down down nochange up down down nochange down down up 3 7 10
pert_889425 nochange up down down down nochange up down down nochange up down down 3 7 10
pert_889427 nochange up down down down nochange up down down nochange up down up 4 6 10
pert_889435 nochange up down down down nochange up down down up down down nochange 3 7 10
pert_889443 nochange up down down down nochange up down down up nochange down down 3 7 10
pert_889445 nochange up down down down nochange up down down up nochange down up 4 6 10
pert_889453 nochange up down down down nochange up down down up up down nochange 4 6 10
pert_889461 nochange up down down down nochange up down nochange down down down down 2 8 10
pert_889463 nochange up down down down nochange up down nochange down down down up 3 7 10
pert_889479 nochange up down down down nochange up down nochange down up down down 3 7 10
pert_889481 nochange up down down down nochange up down nochange down up down up 4 6 10
pert_889515 nochange up down down down nochange up down nochange up down down down 3 7 10
pert_889517 nochange up down down down nochange up down nochange up down down up 4 6 10
pert_889533 nochange up down down down nochange up down nochange up up down down 4 6 10
pert_889535 nochange up down down down nochange up down nochange up up down up 5 5 10
pert_889623 nochange up down down down nochange up nochange down down down down down 2 8 10
pert_889625 nochange up down down down nochange up nochange down down down down up 3 7 10
pert_889641 nochange up down down down nochange up nochange down down up down down 3 7 10
pert_889643 nochange up down down down nochange up nochange down down up down up 4 6 10
pert_889677 nochange up down down down nochange up nochange down up down down down 3 7 10
pert_889679 nochange up down down down nochange up nochange down up down down up 4 6 10
pert_889695 nochange up down down down nochange up nochange down up up down down 4 6 10
pert_889697 nochange up down down down nochange up nochange down up up down up 5 5 10
pert_889867 nochange up down down down nochange up up down down down down nochange 3 7 10
pert_889875 nochange up down down down nochange up up down down nochange down down 3 7 10
pert_889877 nochange up down down down nochange up up down down nochange down up 4 6 10
pert_889885 nochange up down down down nochange up up down down up down nochange 4 6 10
pert_889893 nochange up down down down nochange up up down nochange down down down 3 7 10
pert_889895 nochange up down down down nochange up up down nochange down down up 4 6 10
pert_889911 nochange up down down down nochange up up down nochange up down down 4 6 10
pert_889913 nochange up down down down nochange up up down nochange up down up 5 5 10
pert_889921 nochange up down down down nochange up up down up down down nochange 4 6 10
pert_889929 nochange up down down down nochange up up down up nochange down down 4 6 10
pert_889931 nochange up down down down nochange up up down up nochange down up 5 5 10
pert_889939 nochange up down down down nochange up up down up up down nochange 5 5 10
pert_889947 nochange up down down down nochange up up nochange down down down down 3 7 10
pert_889949 nochange up down down down nochange up up nochange down down down up 4 6 10
pert_889965 nochange up down down down nochange up up nochange down up down down 4 6 10
pert_889967 nochange up down down down nochange up up nochange down up down up 5 5 10
pert_890001 nochange up down down down nochange up up nochange up down down down 4 6 10
pert_890003 nochange up down down down nochange up up nochange up down down up 5 5 10
pert_890019 nochange up down down down nochange up up nochange up up down down 5 5 10
pert_890021 nochange up down down down nochange up up nochange up up down up 6 4 10
pert_890843 nochange up down down down up nochange down down down down nochange up 3 7 10
pert_890849 nochange up down down down up nochange down down down nochange down up 3 7 10
pert_890921 nochange up down down down up nochange down nochange down down down up 3 7 10
pert_891083 nochange up down down down up nochange nochange down down down down up 3 7 10
