AKT1 CCNA1 CTNNB1 E2F1 GRB2 MAPK1 MAPK14 MAPK8 MDM2 PDK1 SMAD7 SRC TSC1 up down total
pert_413353 down up nochange down down down down down down down nochange down nochange 1 9 10
pert_413371 down up nochange down down down down down down nochange down down nochange 1 9 10
pert_413381 down up nochange down down down down down down nochange nochange down up 2 8 10
pert_413407 down up nochange down down down down down down up nochange down nochange 2 8 10
pert_413425 down up nochange down down down down down nochange down down down nochange 1 9 10
pert_413435 down up nochange down down down down down nochange down nochange down up 2 8 10
pert_413453 down up nochange down down down down down nochange nochange down down up 2 8 10
pert_413471 down up nochange down down down down down nochange nochange up down up 3 7 10
pert_413479 down up nochange down down down down down nochange up down down nochange 2 8 10
pert_413489 down up nochange down down down down down nochange up nochange down up 3 7 10
pert_413515 down up nochange down down down down down up down nochange down nochange 2 8 10
pert_413533 down up nochange down down down down down up nochange down down nochange 2 8 10
pert_413543 down up nochange down down down down down up nochange nochange down up 3 7 10
pert_413569 down up nochange down down down down down up up nochange down nochange 3 7 10
pert_413587 down up nochange down down down down nochange down down down down nochange 1 9 10
pert_413597 down up nochange down down down down nochange down down nochange down up 2 8 10
pert_413615 down up nochange down down down down nochange down nochange down down up 2 8 10
pert_413633 down up nochange down down down down nochange down nochange up down up 3 7 10
pert_413641 down up nochange down down down down nochange down up down down nochange 2 8 10
pert_413651 down up nochange down down down down nochange down up nochange down up 3 7 10
pert_413669 down up nochange down down down down nochange nochange down down down up 2 8 10
pert_413687 down up nochange down down down down nochange nochange down up down up 3 7 10
pert_413723 down up nochange down down down down nochange nochange up down down up 3 7 10
pert_413741 down up nochange down down down down nochange nochange up up down up 4 6 10
pert_413749 down up nochange down down down down nochange up down down down nochange 2 8 10
pert_413759 down up nochange down down down down nochange up down nochange down up 3 7 10
pert_413777 down up nochange down down down down nochange up nochange down down up 3 7 10
pert_413795 down up nochange down down down down nochange up nochange up down up 4 6 10
pert_413803 down up nochange down down down down nochange up up down down nochange 3 7 10
pert_413813 down up nochange down down down down nochange up up nochange down up 4 6 10
pert_414073 down up nochange down down down nochange down down down down down nochange 1 9 10
pert_414081 down up nochange down down down nochange down down down nochange down down 1 9 10
pert_414083 down up nochange down down down nochange down down down nochange down up 2 8 10
pert_414091 down up nochange down down down nochange down down down up down nochange 2 8 10
pert_414099 down up nochange down down down nochange down down nochange down down down 1 9 10
pert_414101 down up nochange down down down nochange down down nochange down down up 2 8 10
pert_414117 down up nochange down down down nochange down down nochange up down down 2 8 10
pert_414119 down up nochange down down down nochange down down nochange up down up 3 7 10
pert_414127 down up nochange down down down nochange down down up down down nochange 2 8 10
pert_414135 down up nochange down down down nochange down down up nochange down down 2 8 10
pert_414137 down up nochange down down down nochange down down up nochange down up 3 7 10
pert_414145 down up nochange down down down nochange down down up up down nochange 3 7 10
pert_414153 down up nochange down down down nochange down nochange down down down down 1 9 10
pert_414155 down up nochange down down down nochange down nochange down down down up 2 8 10
pert_414171 down up nochange down down down nochange down nochange down up down down 2 8 10
pert_414173 down up nochange down down down nochange down nochange down up down up 3 7 10
pert_414207 down up nochange down down down nochange down nochange up down down down 2 8 10
pert_414209 down up nochange down down down nochange down nochange up down down up 3 7 10
pert_414225 down up nochange down down down nochange down nochange up up down down 3 7 10
pert_414227 down up nochange down down down nochange down nochange up up down up 4 6 10
pert_414235 down up nochange down down down nochange down up down down down nochange 2 8 10
pert_414243 down up nochange down down down nochange down up down nochange down down 2 8 10
pert_414245 down up nochange down down down nochange down up down nochange down up 3 7 10
pert_414253 down up nochange down down down nochange down up down up down nochange 3 7 10
pert_414263 down up nochange down down down nochange down up nochange down down up 3 7 10
pert_414281 down up nochange down down down nochange down up nochange up down up 4 6 10
pert_414289 down up nochange down down down nochange down up up down down nochange 3 7 10
pert_414297 down up nochange down down down nochange down up up nochange down down 3 7 10
pert_414299 down up nochange down down down nochange down up up nochange down up 4 6 10
pert_414307 down up nochange down down down nochange down up up up down nochange 4 6 10
pert_414315 down up nochange down down down nochange nochange down down down down down 1 9 10
pert_414317 down up nochange down down down nochange nochange down down down down up 2 8 10
pert_414333 down up nochange down down down nochange nochange down down up down down 2 8 10
pert_414335 down up nochange down down down nochange nochange down down up down up 3 7 10
pert_414369 down up nochange down down down nochange nochange down up down down down 2 8 10
pert_414371 down up nochange down down down nochange nochange down up down down up 3 7 10
pert_414387 down up nochange down down down nochange nochange down up up down down 3 7 10
pert_414389 down up nochange down down down nochange nochange down up up down up 4 6 10
pert_414477 down up nochange down down down nochange nochange up down down down down 2 8 10
pert_414479 down up nochange down down down nochange nochange up down down down up 3 7 10
pert_414497 down up nochange down down down nochange nochange up down up down up 4 6 10
pert_414531 down up nochange down down down nochange nochange up up down down down 3 7 10
pert_414533 down up nochange down down down nochange nochange up up down down up 4 6 10
pert_414551 down up nochange down down down nochange nochange up up up down up 5 5 10
pert_415531 down up nochange down down nochange down down down down down down nochange 1 9 10
pert_415541 down up nochange down down nochange down down down down nochange down up 2 8 10
pert_415559 down up nochange down down nochange down down down nochange down down up 2 8 10
pert_415577 down up nochange down down nochange down down down nochange up down up 3 7 10
pert_415585 down up nochange down down nochange down down down up down down nochange 2 8 10
pert_415595 down up nochange down down nochange down down down up nochange down up 3 7 10
pert_415613 down up nochange down down nochange down down nochange down down down up 2 8 10
pert_415631 down up nochange down down nochange down down nochange down up down up 3 7 10
pert_415667 down up nochange down down nochange down down nochange up down down up 3 7 10
pert_415685 down up nochange down down nochange down down nochange up up down up 4 6 10
pert_415693 down up nochange down down nochange down down up down down down nochange 2 8 10
pert_415703 down up nochange down down nochange down down up down nochange down up 3 7 10
pert_415721 down up nochange down down nochange down down up nochange down down up 3 7 10
pert_415739 down up nochange down down nochange down down up nochange up down up 4 6 10
pert_415747 down up nochange down down nochange down down up up down down nochange 3 7 10
pert_415757 down up nochange down down nochange down down up up nochange down up 4 6 10
pert_415775 down up nochange down down nochange down nochange down down down down up 2 8 10
pert_415793 down up nochange down down nochange down nochange down down up down up 3 7 10
pert_415829 down up nochange down down nochange down nochange down up down down up 3 7 10
pert_415847 down up nochange down down nochange down nochange down up up down up 4 6 10
pert_415937 down up nochange down down nochange down nochange up down down down up 3 7 10
pert_415955 down up nochange down down nochange down nochange up down up down up 4 6 10
pert_415991 down up nochange down down nochange down nochange up up down down up 4 6 10
pert_416009 down up nochange down down nochange down nochange up up up down up 5 5 10
pert_416259 down up nochange down down nochange nochange down down down down down down 1 9 10
pert_416261 down up nochange down down nochange nochange down down down down down up 2 8 10
pert_416279 down up nochange down down nochange nochange down down down up down up 3 7 10
pert_416313 down up nochange down down nochange nochange down down up down down down 2 8 10
pert_416315 down up nochange down down nochange nochange down down up down down up 3 7 10
pert_416333 down up nochange down down nochange nochange down down up up down up 4 6 10
pert_416423 down up nochange down down nochange nochange down up down down down up 3 7 10
pert_416441 down up nochange down down nochange nochange down up down up down up 4 6 10
pert_416477 down up nochange down down nochange nochange down up up down down up 4 6 10
pert_416495 down up nochange down down nochange nochange down up up up down up 5 5 10
pert_419905 down up nochange down nochange down down down down down down down nochange 1 9 10
pert_419915 down up nochange down nochange down down down down down nochange down up 2 8 10
pert_419933 down up nochange down nochange down down down down nochange down down up 2 8 10
pert_419951 down up nochange down nochange down down down down nochange up down up 3 7 10
pert_419959 down up nochange down nochange down down down down up down down nochange 2 8 10
pert_419969 down up nochange down nochange down down down down up nochange down up 3 7 10
pert_419987 down up nochange down nochange down down down nochange down down down up 2 8 10
pert_420005 down up nochange down nochange down down down nochange down up down up 3 7 10
pert_420041 down up nochange down nochange down down down nochange up down down up 3 7 10
pert_420059 down up nochange down nochange down down down nochange up up down up 4 6 10
pert_420067 down up nochange down nochange down down down up down down down nochange 2 8 10
pert_420077 down up nochange down nochange down down down up down nochange down up 3 7 10
pert_420095 down up nochange down nochange down down down up nochange down down up 3 7 10
pert_420113 down up nochange down nochange down down down up nochange up down up 4 6 10
pert_420121 down up nochange down nochange down down down up up down down nochange 3 7 10
pert_420131 down up nochange down nochange down down down up up nochange down up 4 6 10
pert_420633 down up nochange down nochange down nochange down down down down down down 1 9 10
pert_420635 down up nochange down nochange down nochange down down down down down up 2 8 10
pert_420651 down up nochange down nochange down nochange down down down up down down 2 8 10
pert_420653 down up nochange down nochange down nochange down down down up down up 3 7 10
pert_420687 down up nochange down nochange down nochange down down up down down down 2 8 10
pert_420689 down up nochange down nochange down nochange down down up down down up 3 7 10
pert_420705 down up nochange down nochange down nochange down down up up down down 3 7 10
pert_420707 down up nochange down nochange down nochange down down up up down up 4 6 10
pert_420797 down up nochange down nochange down nochange down up down down down up 3 7 10
pert_420815 down up nochange down nochange down nochange down up down up down up 4 6 10
pert_420851 down up nochange down nochange down nochange down up up down down up 4 6 10
pert_420869 down up nochange down nochange down nochange down up up up down up 5 5 10
pert_422093 down up nochange down nochange nochange down down down down down down up 2 8 10
pert_422111 down up nochange down nochange nochange down down down down up down up 3 7 10
pert_422147 down up nochange down nochange nochange down down down up down down up 3 7 10
pert_422165 down up nochange down nochange nochange down down down up up down up 4 6 10
pert_422255 down up nochange down nochange nochange down down up down down down up 3 7 10
pert_422273 down up nochange down nochange nochange down down up down up down up 4 6 10
pert_422309 down up nochange down nochange nochange down down up up down down up 4 6 10
pert_422327 down up nochange down nochange nochange down down up up up down up 5 5 10
pert_433027 down up nochange nochange down down down down down down down down nochange 1 9 10
pert_433035 down up nochange nochange down down down down down down nochange down down 1 9 10
pert_433037 down up nochange nochange down down down down down down nochange down up 2 8 10
pert_433045 down up nochange nochange down down down down down down up down nochange 2 8 10
pert_433053 down up nochange nochange down down down down down nochange down down down 1 9 10
pert_433055 down up nochange nochange down down down down down nochange down down up 2 8 10
pert_433071 down up nochange nochange down down down down down nochange up down down 2 8 10
pert_433073 down up nochange nochange down down down down down nochange up down up 3 7 10
pert_433081 down up nochange nochange down down down down down up down down nochange 2 8 10
pert_433089 down up nochange nochange down down down down down up nochange down down 2 8 10
pert_433091 down up nochange nochange down down down down down up nochange down up 3 7 10
pert_433099 down up nochange nochange down down down down down up up down nochange 3 7 10
pert_433107 down up nochange nochange down down down down nochange down down down down 1 9 10
pert_433109 down up nochange nochange down down down down nochange down down down up 2 8 10
pert_433125 down up nochange nochange down down down down nochange down up down down 2 8 10
pert_433127 down up nochange nochange down down down down nochange down up down up 3 7 10
pert_433161 down up nochange nochange down down down down nochange up down down down 2 8 10
pert_433163 down up nochange nochange down down down down nochange up down down up 3 7 10
pert_433179 down up nochange nochange down down down down nochange up up down down 3 7 10
pert_433181 down up nochange nochange down down down down nochange up up down up 4 6 10
pert_433189 down up nochange nochange down down down down up down down down nochange 2 8 10
pert_433199 down up nochange nochange down down down down up down nochange down up 3 7 10
pert_433217 down up nochange nochange down down down down up nochange down down up 3 7 10
pert_433235 down up nochange nochange down down down down up nochange up down up 4 6 10
pert_433243 down up nochange nochange down down down down up up down down nochange 3 7 10
pert_433253 down up nochange nochange down down down down up up nochange down up 4 6 10
pert_433269 down up nochange nochange down down down nochange down down down down down 1 9 10
pert_433271 down up nochange nochange down down down nochange down down down down up 2 8 10
pert_433287 down up nochange nochange down down down nochange down down up down down 2 8 10
pert_433289 down up nochange nochange down down down nochange down down up down up 3 7 10
pert_433323 down up nochange nochange down down down nochange down up down down down 2 8 10
pert_433325 down up nochange nochange down down down nochange down up down down up 3 7 10
pert_433341 down up nochange nochange down down down nochange down up up down down 3 7 10
pert_433343 down up nochange nochange down down down nochange down up up down up 4 6 10
pert_433433 down up nochange nochange down down down nochange up down down down up 3 7 10
pert_433451 down up nochange nochange down down down nochange up down up down up 4 6 10
pert_433487 down up nochange nochange down down down nochange up up down down up 4 6 10
pert_433505 down up nochange nochange down down down nochange up up up down up 5 5 10
pert_433755 down up nochange nochange down down nochange down down down down down down 1 9 10
pert_433757 down up nochange nochange down down nochange down down down down down up 2 8 10
pert_433773 down up nochange nochange down down nochange down down down up down down 2 8 10
pert_433775 down up nochange nochange down down nochange down down down up down up 3 7 10
pert_433809 down up nochange nochange down down nochange down down up down down down 2 8 10
pert_433811 down up nochange nochange down down nochange down down up down down up 3 7 10
pert_433827 down up nochange nochange down down nochange down down up up down down 3 7 10
pert_433829 down up nochange nochange down down nochange down down up up down up 4 6 10
pert_433919 down up nochange nochange down down nochange down up down down down up 3 7 10
pert_433937 down up nochange nochange down down nochange down up down up down up 4 6 10
pert_433973 down up nochange nochange down down nochange down up up down down up 4 6 10
pert_433991 down up nochange nochange down down nochange down up up up down up 5 5 10
pert_435213 down up nochange nochange down nochange down down down down down down down 1 9 10
pert_435215 down up nochange nochange down nochange down down down down down down up 2 8 10
pert_435233 down up nochange nochange down nochange down down down down up down up 3 7 10
pert_435267 down up nochange nochange down nochange down down down up down down down 2 8 10
pert_435269 down up nochange nochange down nochange down down down up down down up 3 7 10
pert_435287 down up nochange nochange down nochange down down down up up down up 4 6 10
pert_435377 down up nochange nochange down nochange down down up down down down up 3 7 10
pert_435395 down up nochange nochange down nochange down down up down up down up 4 6 10
pert_435431 down up nochange nochange down nochange down down up up down down up 4 6 10
pert_435449 down up nochange nochange down nochange down down up up up down up 5 5 10
pert_439587 down up nochange nochange nochange down down down down down down down down 1 9 10
pert_439589 down up nochange nochange nochange down down down down down down down up 2 8 10
pert_439605 down up nochange nochange nochange down down down down down up down down 2 8 10
pert_439607 down up nochange nochange nochange down down down down down up down up 3 7 10
pert_439641 down up nochange nochange nochange down down down down up down down down 2 8 10
pert_439643 down up nochange nochange nochange down down down down up down down up 3 7 10
pert_439659 down up nochange nochange nochange down down down down up up down down 3 7 10
pert_439661 down up nochange nochange nochange down down down down up up down up 4 6 10
pert_439751 down up nochange nochange nochange down down down up down down down up 3 7 10
pert_439769 down up nochange nochange nochange down down down up down up down up 4 6 10
pert_439805 down up nochange nochange nochange down down down up up down down up 4 6 10
pert_439823 down up nochange nochange nochange down down down up up up down up 5 5 10
pert_531451 nochange down down down down down down down down down nochange down nochange 0 10 10
pert_531469 nochange down down down down down down down down nochange down down nochange 0 10 10
pert_531479 nochange down down down down down down down down nochange nochange down up 1 9 10
pert_531523 nochange down down down down down down down nochange down down down nochange 0 10 10
pert_531531 nochange down down down down down down down nochange down nochange down down 0 10 10
pert_531533 nochange down down down down down down down nochange down nochange down up 1 9 10
pert_531541 nochange down down down down down down down nochange down up down nochange 1 9 10
pert_531551 nochange down down down down down down down nochange nochange down down up 1 9 10
pert_531569 nochange down down down down down down down nochange nochange up down up 2 8 10
pert_531613 nochange down down down down down down down up down nochange down nochange 1 9 10
pert_531685 nochange down down down down down down nochange down down down down nochange 0 10 10
pert_531695 nochange down down down down down down nochange down down nochange down up 1 9 10
pert_531713 nochange down down down down down down nochange down nochange down down up 1 9 10
pert_531731 nochange down down down down down down nochange down nochange up down up 2 8 10
pert_531739 nochange down down down down down down nochange down up down down nochange 1 9 10
pert_531749 nochange down down down down down down nochange down up nochange down up 2 8 10
pert_531767 nochange down down down down down down nochange nochange down down down up 1 9 10
pert_531785 nochange down down down down down down nochange nochange down up down up 2 8 10
pert_531821 nochange down down down down down down nochange nochange up down down up 2 8 10
pert_531875 nochange down down down down down down nochange up nochange down down up 2 8 10
pert_532171 nochange down down down down down nochange down down down down down nochange 0 10 10
pert_532179 nochange down down down down down nochange down down down nochange down down 0 10 10
pert_532181 nochange down down down down down nochange down down down nochange down up 1 9 10
pert_532189 nochange down down down down down nochange down down down up down nochange 1 9 10
pert_532197 nochange down down down down down nochange down down nochange down down down 0 10 10
pert_532199 nochange down down down down down nochange down down nochange down down up 1 9 10
pert_532217 nochange down down down down down nochange down down nochange up down up 2 8 10
pert_532251 nochange down down down down down nochange down nochange down down down down 0 10 10
pert_532253 nochange down down down down down nochange down nochange down down down up 1 9 10
pert_532269 nochange down down down down down nochange down nochange down up down down 1 9 10
pert_532271 nochange down down down down down nochange down nochange down up down up 2 8 10
pert_532307 nochange down down down down down nochange down nochange up down down up 2 8 10
pert_532333 nochange down down down down down nochange down up down down down nochange 1 9 10
pert_532341 nochange down down down down down nochange down up down nochange down down 1 9 10
pert_532343 nochange down down down down down nochange down up down nochange down up 2 8 10
pert_532351 nochange down down down down down nochange down up down up down nochange 2 8 10
pert_532361 nochange down down down down down nochange down up nochange down down up 2 8 10
pert_532413 nochange down down down down down nochange nochange down down down down down 0 10 10
pert_532415 nochange down down down down down nochange nochange down down down down up 1 9 10
pert_532433 nochange down down down down down nochange nochange down down up down up 2 8 10
pert_532467 nochange down down down down down nochange nochange down up down down down 1 9 10
pert_532469 nochange down down down down down nochange nochange down up down down up 2 8 10
pert_532487 nochange down down down down down nochange nochange down up up down up 3 7 10
pert_532577 nochange down down down down down nochange nochange up down down down up 2 8 10
pert_532595 nochange down down down down down nochange nochange up down up down up 3 7 10
pert_533629 nochange down down down down nochange down down down down down down nochange 0 10 10
pert_533639 nochange down down down down nochange down down down down nochange down up 1 9 10
pert_533709 nochange down down down down nochange down down nochange down down down down 0 10 10
pert_533711 nochange down down down down nochange down down nochange down down down up 1 9 10
pert_533729 nochange down down down down nochange down down nochange down up down up 2 8 10
pert_533791 nochange down down down down nochange down down up down down down nochange 1 9 10
pert_533801 nochange down down down down nochange down down up down nochange down up 2 8 10
pert_533873 nochange down down down down nochange down nochange down down down down up 1 9 10
pert_533891 nochange down down down down nochange down nochange down down up down up 2 8 10
pert_534357 nochange down down down down nochange nochange down down down down down down 0 10 10
pert_534359 nochange down down down down nochange nochange down down down down down up 1 9 10
pert_534377 nochange down down down down nochange nochange down down down up down up 2 8 10
pert_534519 nochange down down down down nochange nochange down up down down down down 1 9 10
pert_534521 nochange down down down down nochange nochange down up down down down up 2 8 10
pert_534539 nochange down down down down nochange nochange down up down up down up 3 7 10
pert_538003 nochange down down down nochange down down down down down down down nochange 0 10 10
pert_538011 nochange down down down nochange down down down down down nochange down down 0 10 10
pert_538013 nochange down down down nochange down down down down down nochange down up 1 9 10
pert_538021 nochange down down down nochange down down down down down up down nochange 1 9 10
pert_538031 nochange down down down nochange down down down down nochange down down up 1 9 10
pert_538049 nochange down down down nochange down down down down nochange up down up 2 8 10
pert_538083 nochange down down down nochange down down down nochange down down down down 0 10 10
pert_538085 nochange down down down nochange down down down nochange down down down up 1 9 10
pert_538101 nochange down down down nochange down down down nochange down up down down 1 9 10
pert_538165 nochange down down down nochange down down down up down down down nochange 1 9 10
pert_538731 nochange down down down nochange down nochange down down down down down down 0 10 10
pert_538733 nochange down down down nochange down nochange down down down down down up 1 9 10
pert_538749 nochange down down down nochange down nochange down down down up down down 1 9 10
pert_538787 nochange down down down nochange down nochange down down up down down up 2 8 10
pert_538893 nochange down down down nochange down nochange down up down down down down 1 9 10
pert_540189 nochange down down down nochange nochange down down down down down down down 0 10 10
pert_540191 nochange down down down nochange nochange down down down down down down up 1 9 10
pert_540209 nochange down down down nochange nochange down down down down up down up 2 8 10
pert_540353 nochange down down down nochange nochange down down up down down down up 2 8 10
pert_551125 nochange down down nochange down down down down down down down down nochange 0 10 10
pert_551133 nochange down down nochange down down down down down down nochange down down 0 10 10
pert_551135 nochange down down nochange down down down down down down nochange down up 1 9 10
pert_551143 nochange down down nochange down down down down down down up down nochange 1 9 10
pert_551151 nochange down down nochange down down down down down nochange down down down 0 10 10
pert_551153 nochange down down nochange down down down down down nochange down down up 1 9 10
pert_551169 nochange down down nochange down down down down down nochange up down down 1 9 10
pert_551171 nochange down down nochange down down down down down nochange up down up 2 8 10
pert_551189 nochange down down nochange down down down down down up nochange down up 2 8 10
pert_551205 nochange down down nochange down down down down nochange down down down down 0 10 10
pert_551207 nochange down down nochange down down down down nochange down down down up 1 9 10
pert_551223 nochange down down nochange down down down down nochange down up down down 1 9 10
pert_551225 nochange down down nochange down down down down nochange down up down up 2 8 10
pert_551261 nochange down down nochange down down down down nochange up down down up 2 8 10
pert_551279 nochange down down nochange down down down down nochange up up down up 3 7 10
pert_551287 nochange down down nochange down down down down up down down down nochange 1 9 10
pert_551297 nochange down down nochange down down down down up down nochange down up 2 8 10
pert_551315 nochange down down nochange down down down down up nochange down down up 2 8 10
pert_551333 nochange down down nochange down down down down up nochange up down up 3 7 10
pert_551369 nochange down down nochange down down down nochange down down down down up 1 9 10
pert_551387 nochange down down nochange down down down nochange down down up down up 2 8 10
pert_551421 nochange down down nochange down down down nochange down up down down down 1 9 10
pert_551423 nochange down down nochange down down down nochange down up down down up 2 8 10
pert_551439 nochange down down nochange down down down nochange down up up down down 2 8 10
pert_551441 nochange down down nochange down down down nochange down up up down up 3 7 10
pert_551531 nochange down down nochange down down down nochange up down down down up 2 8 10
pert_551585 nochange down down nochange down down down nochange up up down down up 3 7 10
pert_551603 nochange down down nochange down down down nochange up up up down up 4 6 10
pert_551853 nochange down down nochange down down nochange down down down down down down 0 10 10
pert_551855 nochange down down nochange down down nochange down down down down down up 1 9 10
pert_551871 nochange down down nochange down down nochange down down down up down down 1 9 10
pert_551873 nochange down down nochange down down nochange down down down up down up 2 8 10
pert_551909 nochange down down nochange down down nochange down down up down down up 2 8 10
pert_551927 nochange down down nochange down down nochange down down up up down up 3 7 10
pert_552015 nochange down down nochange down down nochange down up down down down down 1 9 10
pert_552017 nochange down down nochange down down nochange down up down down down up 2 8 10
pert_552033 nochange down down nochange down down nochange down up down up down down 2 8 10
pert_552035 nochange down down nochange down down nochange down up down up down up 3 7 10
pert_552071 nochange down down nochange down down nochange down up up down down up 3 7 10
pert_552089 nochange down down nochange down down nochange down up up up down up 4 6 10
pert_553311 nochange down down nochange down nochange down down down down down down down 0 10 10
pert_553313 nochange down down nochange down nochange down down down down down down up 1 9 10
pert_553331 nochange down down nochange down nochange down down down down up down up 2 8 10
pert_553475 nochange down down nochange down nochange down down up down down down up 2 8 10
pert_553493 nochange down down nochange down nochange down down up down up down up 3 7 10
pert_557685 nochange down down nochange nochange down down down down down down down down 0 10 10
pert_557687 nochange down down nochange nochange down down down down down down down up 1 9 10
pert_557703 nochange down down nochange nochange down down down down down up down down 1 9 10
pert_557705 nochange down down nochange nochange down down down down down up down up 2 8 10
pert_557741 nochange down down nochange nochange down down down down up down down up 2 8 10
pert_557759 nochange down down nochange nochange down down down down up up down up 3 7 10
pert_557849 nochange down down nochange nochange down down down up down down down up 2 8 10
pert_570817 nochange down down up down down down down down down nochange down nochange 1 9 10
pert_570835 nochange down down up down down down down down nochange down down nochange 1 9 10
pert_570845 nochange down down up down down down down down nochange nochange down up 2 8 10
pert_570889 nochange down down up down down down down nochange down down down nochange 1 9 10
pert_570899 nochange down down up down down down down nochange down nochange down up 2 8 10
pert_570917 nochange down down up down down down down nochange nochange down down up 2 8 10
pert_570935 nochange down down up down down down down nochange nochange up down up 3 7 10
pert_570953 nochange down down up down down down down nochange up nochange down up 3 7 10
pert_571097 nochange down down up down down down nochange down nochange up down up 3 7 10
pert_571105 nochange down down up down down down nochange down up down down nochange 2 8 10
pert_571115 nochange down down up down down down nochange down up nochange down up 3 7 10
pert_571187 nochange down down up down down down nochange nochange up down down up 3 7 10
pert_571205 nochange down down up down down down nochange nochange up up down up 4 6 10
pert_571537 nochange down down up down down nochange down down down down down nochange 1 9 10
pert_571545 nochange down down up down down nochange down down down nochange down down 1 9 10
pert_571547 nochange down down up down down nochange down down down nochange down up 2 8 10
pert_571555 nochange down down up down down nochange down down down up down nochange 2 8 10
pert_571563 nochange down down up down down nochange down down nochange down down down 1 9 10
pert_571565 nochange down down up down down nochange down down nochange down down up 2 8 10
pert_571583 nochange down down up down down nochange down down nochange up down up 3 7 10
pert_571601 nochange down down up down down nochange down down up nochange down up 3 7 10
pert_571617 nochange down down up down down nochange down nochange down down down down 1 9 10
pert_571619 nochange down down up down down nochange down nochange down down down up 2 8 10
pert_571637 nochange down down up down down nochange down nochange down up down up 3 7 10
pert_571673 nochange down down up down down nochange down nochange up down down up 3 7 10
pert_571691 nochange down down up down down nochange down nochange up up down up 4 6 10
pert_571833 nochange down down up down down nochange nochange down up down down down 2 8 10
pert_571835 nochange down down up down down nochange nochange down up down down up 3 7 10
pert_571853 nochange down down up down down nochange nochange down up up down up 4 6 10
pert_572995 nochange down down up down nochange down down down down down down nochange 1 9 10
pert_573005 nochange down down up down nochange down down down down nochange down up 2 8 10
pert_573023 nochange down down up down nochange down down down nochange down down up 2 8 10
pert_573077 nochange down down up down nochange down down nochange down down down up 2 8 10
pert_573095 nochange down down up down nochange down down nochange down up down up 3 7 10
pert_573293 nochange down down up down nochange down nochange down up down down up 3 7 10
pert_573311 nochange down down up down nochange down nochange down up up down up 4 6 10
pert_573723 nochange down down up down nochange nochange down down down down down down 1 9 10
pert_573725 nochange down down up down nochange nochange down down down down down up 2 8 10
pert_573743 nochange down down up down nochange nochange down down down up down up 3 7 10
pert_577369 nochange down down up nochange down down down down down down down nochange 1 9 10
pert_577379 nochange down down up nochange down down down down down nochange down up 2 8 10
pert_577397 nochange down down up nochange down down down down nochange down down up 2 8 10
pert_577415 nochange down down up nochange down down down down nochange up down up 3 7 10
pert_577433 nochange down down up nochange down down down down up nochange down up 3 7 10
pert_577451 nochange down down up nochange down down down nochange down down down up 2 8 10
pert_577505 nochange down down up nochange down down down nochange up down down up 3 7 10
pert_577523 nochange down down up nochange down down down nochange up up down up 4 6 10
pert_578097 nochange down down up nochange down nochange down down down down down down 1 9 10
pert_578153 nochange down down up nochange down nochange down down up down down up 3 7 10
pert_579557 nochange down down up nochange nochange down down down down down down up 2 8 10
pert_579575 nochange down down up nochange nochange down down down down up down up 3 7 10
pert_590491 nochange down nochange down down down down down down down down down nochange 0 10 10
pert_590499 nochange down nochange down down down down down down down nochange down down 0 10 10
pert_590501 nochange down nochange down down down down down down down nochange down up 1 9 10
pert_590509 nochange down nochange down down down down down down down up down nochange 1 9 10
pert_590519 nochange down nochange down down down down down down nochange down down up 1 9 10
pert_590537 nochange down nochange down down down down down down nochange up down up 2 8 10
pert_590571 nochange down nochange down down down down down nochange down down down down 0 10 10
pert_590573 nochange down nochange down down down down down nochange down down down up 1 9 10
pert_590589 nochange down nochange down down down down down nochange down up down down 1 9 10
pert_590591 nochange down nochange down down down down down nochange down up down up 2 8 10
pert_590653 nochange down nochange down down down down down up down down down nochange 1 9 10
pert_590663 nochange down nochange down down down down down up down nochange down up 2 8 10
pert_590735 nochange down nochange down down down down nochange down down down down up 1 9 10
pert_590753 nochange down nochange down down down down nochange down down up down up 2 8 10
pert_590789 nochange down nochange down down down down nochange down up down down up 2 8 10
pert_590807 nochange down nochange down down down down nochange down up up down up 3 7 10
pert_591219 nochange down nochange down down down nochange down down down down down down 0 10 10
pert_591221 nochange down nochange down down down nochange down down down down down up 1 9 10
pert_591237 nochange down nochange down down down nochange down down down up down down 1 9 10
pert_591239 nochange down nochange down down down nochange down down down up down up 2 8 10
pert_591273 nochange down nochange down down down nochange down down up down down down 1 9 10
pert_591381 nochange down nochange down down down nochange down up down down down down 1 9 10
pert_591383 nochange down nochange down down down nochange down up down down down up 2 8 10
pert_591401 nochange down nochange down down down nochange down up down up down up 3 7 10
pert_592677 nochange down nochange down down nochange down down down down down down down 0 10 10
pert_592679 nochange down nochange down down nochange down down down down down down up 1 9 10
pert_592697 nochange down nochange down down nochange down down down down up down up 2 8 10
pert_592841 nochange down nochange down down nochange down down up down down down up 2 8 10
pert_592859 nochange down nochange down down nochange down down up down up down up 3 7 10
pert_597051 nochange down nochange down nochange down down down down down down down down 0 10 10
pert_597053 nochange down nochange down nochange down down down down down down down up 1 9 10
pert_597069 nochange down nochange down nochange down down down down down up down down 1 9 10
pert_597071 nochange down nochange down nochange down down down down down up down up 2 8 10
pert_597215 nochange down nochange down nochange down down down up down down down up 2 8 10
pert_597233 nochange down nochange down nochange down down down up down up down up 3 7 10
pert_610173 nochange down nochange nochange down down down down down down down down down 0 10 10
pert_610175 nochange down nochange nochange down down down down down down down down up 1 9 10
